DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
28-Feb-2022;15:20:57;LV_f11_MF;1;0.000003;31.57;0;5;2000;1;5;20;5
28-Feb-2022;15:21:13;LV_f11_MF;2;0.000003;15.89;0;5;2000;1;5;20;5
28-Feb-2022;15:22:07;LV_f11_MF;3;0.000002;54.15;0;5;2000;1;5;20;5
28-Feb-2022;15:23:01;LV_f11_MF;4;0.000001;54.17;0;5;2000;1;5;20;5
28-Feb-2022;15:23:27;LV_f11_MF;5;0.000003;25.66;0;5;2000;1;5;20;5
28-Feb-2022;15:29:07;LV_f13_MF;1;22.949647;340.28;0;5;2000;1;5;20;5
28-Feb-2022;15:34:00;LV_f13_MF;2;39.114554;292.96;0;5;2000;1;5;20;5
28-Feb-2022;15:34:23;LV_f13_MF;3;382.333017;22.72;0;5;2000;1;5;20;5
28-Feb-2022;15:39:35;LV_f13_MF;4;169.753466;311.91;0;5;2000;1;5;20;5
28-Feb-2022;15:47:01;LV_f13_MF;5;100.923029;446.14;0;5;2000;1;5;20;5
28-Feb-2022;15:48:47;LV_f15_MF;1;24580.780869;105.92;0;5;2000;1;5;20;5
28-Feb-2022;15:49:03;LV_f15_MF;2;5993.411943;15.37;0;5;2000;1;5;20;5
28-Feb-2022;15:49:21;LV_f15_MF;3;6318.897380;18.52;0;5;2000;1;5;20;5
28-Feb-2022;15:50:11;LV_f15_MF;4;27914.243090;49.63;0;5;2000;1;5;20;5
28-Feb-2022;15:50:52;LV_f15_MF;5;9822.520758;41.14;0;5;2000;1;5;20;5
28-Feb-2022;15:51:20;LV_f17_MF;1;824.183963;28.04;0;5;2000;1;5;20;5
28-Feb-2022;15:51:53;LV_f17_MF;2;666.134103;32.64;0;5;2000;1;5;20;5
28-Feb-2022;15:52:28;LV_f17_MF;3;187.858824;35.26;0;5;2000;1;5;20;5
28-Feb-2022;15:52:55;LV_f17_MF;4;683.728281;27.06;0;5;2000;1;5;20;5
28-Feb-2022;15:55:36;LV_f17_MF;5;24.333266;161.21;0;5;2000;1;5;20;5
28-Feb-2022;15:57:35;Griewank_d3_e2;1;0.000007;118.89;0;5;2000;1;5;20;5
28-Feb-2022;15:59:02;Griewank_d3_e2;2;0.000190;86.46;0;5;2000;1;5;20;5
28-Feb-2022;16:01:12;Griewank_d3_e2;3;0.007396;130.53;0;5;2000;1;5;20;5
28-Feb-2022;16:05:05;Griewank_d3_e2;4;0.000388;232.91;0;5;2000;1;5;20;5
28-Feb-2022;16:06:33;Griewank_d3_e2;5;0.007396;88.28;0;5;2000;1;5;20;5
28-Feb-2022;16:07:03;Griewank_d8_e2;1;0.950784;29.58;0;5;2000;1;5;20;5
28-Feb-2022;16:07:46;Griewank_d8_e2;2;0.943886;42.72;0;5;2000;1;5;20;5
28-Feb-2022;16:08:13;Griewank_d8_e2;3;0.815449;26.98;0;5;2000;1;5;20;5
28-Feb-2022;16:08:40;Griewank_d8_e2;4;0.945200;26.94;0;5;2000;1;5;20;5
28-Feb-2022;16:10:41;Griewank_d8_e2;5;0.826692;121.73;0;5;2000;1;5;20;5
