DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
28-Feb-2022;18:16:56;LV_f11_MF;1;0.000000;63.13;0;5;2000;1;5;25;5
28-Feb-2022;18:17:18;LV_f11_MF;2;0.000002;22.00;0;5;2000;1;5;25;5
28-Feb-2022;18:18:26;LV_f11_MF;3;0.000001;67.85;0;5;2000;1;5;25;5
28-Feb-2022;18:19:38;LV_f11_MF;4;0.000000;71.65;0;5;2000;1;5;25;5
28-Feb-2022;18:20:20;LV_f11_MF;5;0.000002;42.14;0;5;2000;1;5;25;5
28-Feb-2022;18:23:19;LV_f13_MF;1;304.085380;178.29;0;5;2000;1;5;25;5
28-Feb-2022;18:25:19;LV_f13_MF;2;640.602952;120.06;0;5;2000;1;5;25;5
28-Feb-2022;18:25:47;LV_f13_MF;3;382.333017;28.55;0;5;2000;1;5;25;5
28-Feb-2022;18:26:19;LV_f13_MF;4;1203.268344;31.96;0;5;2000;1;5;25;5
28-Feb-2022;18:30:12;LV_f13_MF;5;137.879463;232.80;0;5;2000;1;5;25;5
28-Feb-2022;18:32:31;LV_f15_MF;1;19188.262763;138.85;0;5;2000;1;5;25;5
28-Feb-2022;18:32:49;LV_f15_MF;2;5993.411943;17.97;0;5;2000;1;5;25;5
28-Feb-2022;18:33:42;LV_f15_MF;3;6318.897380;53.07;0;5;2000;1;5;25;5
28-Feb-2022;18:34:41;LV_f15_MF;4;27914.243090;59.07;0;5;2000;1;5;25;5
28-Feb-2022;18:35:27;LV_f15_MF;5;9822.520758;45.86;0;5;2000;1;5;25;5
28-Feb-2022;18:40:30;LV_f17_MF;1;18.555900;302.54;0;5;2000;1;5;25;5
28-Feb-2022;18:43:09;LV_f17_MF;2;19.991139;159.79;0;5;2000;1;5;25;5
28-Feb-2022;18:46:16;LV_f17_MF;3;77.164560;186.15;0;5;2000;1;5;25;5
28-Feb-2022;18:49:56;LV_f17_MF;4;5.759805;220.76;0;5;2000;1;5;25;5
28-Feb-2022;18:55:57;LV_f17_MF;5;18.459422;361.00;0;5;2000;1;5;25;5
28-Feb-2022;18:59:22;Griewank_d3_e2;1;0.007396;204.91;0;5;2000;1;5;25;5
28-Feb-2022;19:04:14;Griewank_d3_e2;2;0.000156;291.93;0;5;2000;1;5;25;5
28-Feb-2022;19:10:02;Griewank_d3_e2;3;0.000012;347.79;0;5;2000;1;5;25;5
28-Feb-2022;19:17:48;Griewank_d3_e2;4;0.000058;466.11;0;5;2000;1;5;25;5
28-Feb-2022;19:21:33;Griewank_d3_e2;5;0.000071;224.56;0;5;2000;1;5;25;5
28-Feb-2022;19:22:05;Griewank_d8_e2;1;0.950784;32.51;0;5;2000;1;5;25;5
28-Feb-2022;19:23:25;Griewank_d8_e2;2;0.943886;79.37;0;5;2000;1;5;25;5
28-Feb-2022;19:26:00;Griewank_d8_e2;3;0.815449;155.30;0;5;2000;1;5;25;5
28-Feb-2022;19:28:51;Griewank_d8_e2;4;0.945200;170.72;0;5;2000;1;5;25;5
28-Feb-2022;19:31:40;Griewank_d8_e2;5;0.826692;168.87;0;5;2000;1;5;25;5
