DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
26-Feb-2022;13:13:07;LV_f11_MF;1;0.000000;610.24;1;5;2000;1;5;20;7
26-Feb-2022;13:24:10;LV_f11_MF;2;0.000000;663.31;1;5;2000;1;5;20;7
26-Feb-2022;13:34:33;LV_f11_MF;3;0.000000;622.49;1;5;2000;1;5;20;7
26-Feb-2022;13:45:00;LV_f11_MF;4;0.000000;627.44;1;5;2000;1;5;20;7
26-Feb-2022;13:55:11;LV_f11_MF;5;0.000000;610.69;1;5;2000;1;5;20;7
26-Feb-2022;14:07:09;LV_f13_MF;1;1.081565;717.39;1;5;2000;1;5;20;7
26-Feb-2022;14:19:20;LV_f13_MF;2;5.248885;731.06;1;5;2000;1;5;20;7
26-Feb-2022;14:29:43;LV_f13_MF;3;21.148346;623.03;1;5;2000;1;5;20;7
26-Feb-2022;14:40:57;LV_f13_MF;4;0.351803;674.12;1;5;2000;1;5;20;7
26-Feb-2022;14:53:08;LV_f13_MF;5;2.425153;731.20;1;5;2000;1;5;20;7
26-Feb-2022;15:07:30;LV_f15_MF;1;975.288954;861.41;1;5;2000;1;5;20;7
26-Feb-2022;15:19:39;LV_f15_MF;2;26.465064;728.78;1;5;2000;1;5;20;7
26-Feb-2022;15:34:21;LV_f15_MF;3;658.154340;882.07;1;5;2000;1;5;20;7
26-Feb-2022;15:52:14;LV_f15_MF;4;320.385730;1073.02;1;5;2000;1;5;20;7
26-Feb-2022;16:05:19;LV_f15_MF;5;1688.684855;784.47;1;5;2000;1;5;20;7
26-Feb-2022;16:37:02;LV_f17_MF;1;-1.971469;1902.95;1;5;2000;1;5;20;7
26-Feb-2022;17:11:44;LV_f17_MF;2;-1.918890;2082.00;1;5;2000;1;5;20;7
26-Feb-2022;17:41:12;LV_f17_MF;3;-1.819498;1767.71;1;5;2000;1;5;20;7
26-Feb-2022;18:17:02;LV_f17_MF;4;-2.204890;2150.75;1;5;2000;1;5;20;7
26-Feb-2022;18:50:53;LV_f17_MF;5;-2.234011;2030.01;1;5;2000;1;5;20;7
26-Feb-2022;18:59:17;Griewank_d3_e2;1;0.000000;504.32;1;5;2000;1;5;20;7
26-Feb-2022;19:07:30;Griewank_d3_e2;2;0.007396;492.76;1;5;2000;1;5;20;7
26-Feb-2022;19:15:34;Griewank_d3_e2;3;0.007396;484.27;1;5;2000;1;5;20;7
26-Feb-2022;19:23:43;Griewank_d3_e2;4;0.007396;488.41;1;5;2000;1;5;20;7
26-Feb-2022;19:31:52;Griewank_d3_e2;5;0.007396;489.22;1;5;2000;1;5;20;7
26-Feb-2022;20:12:48;Griewank_d8_e2;1;0.038980;2456.00;1;5;2000;1;5;20;7
26-Feb-2022;20:47:28;Griewank_d8_e2;2;0.859840;2079.59;1;5;2000;1;5;20;7
26-Feb-2022;21:22:55;Griewank_d8_e2;3;0.031347;2127.79;1;5;2000;1;5;20;7
26-Feb-2022;22:04:28;Griewank_d8_e2;4;0.252777;2492.49;1;5;2000;1;5;20;7
26-Feb-2022;22:37:36;Griewank_d8_e2;5;0.031721;1988.26;1;5;2000;1;5;20;7
