DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
28-Feb-2022;22:04:42;LV_f11_MF;1;0.000001;120.67;0;5;2000;1;5;50;5
28-Feb-2022;22:05:35;LV_f11_MF;2;0.000004;53.18;0;5;2000;1;5;50;5
28-Feb-2022;22:07:48;LV_f11_MF;3;0.000001;133.11;0;5;2000;1;5;50;5
28-Feb-2022;22:09:43;LV_f11_MF;4;0.000000;114.44;0;5;2000;1;5;50;5
28-Feb-2022;22:11:14;LV_f11_MF;5;0.000001;91.90;0;5;2000;1;5;50;5
28-Feb-2022;22:17:17;LV_f13_MF;1;158.827119;362.56;0;5;2000;1;5;50;5
28-Feb-2022;22:18:53;LV_f13_MF;2;23.298663;96.11;0;5;2000;1;5;50;5
28-Feb-2022;22:19:53;LV_f13_MF;3;382.333017;59.69;0;5;2000;1;5;50;5
28-Feb-2022;22:23:09;LV_f13_MF;4;857.084093;196.13;0;5;2000;1;5;50;5
28-Feb-2022;22:26:01;LV_f13_MF;5;73.559433;172.04;0;5;2000;1;5;50;5
28-Feb-2022;22:27:13;LV_f15_MF;1;37407.085401;71.98;0;5;2000;1;5;50;5
28-Feb-2022;22:28:59;LV_f15_MF;2;5993.411943;105.46;0;5;2000;1;5;50;5
28-Feb-2022;22:31:00;LV_f15_MF;3;6318.897380;121.10;0;5;2000;1;5;50;5
28-Feb-2022;22:33:06;LV_f15_MF;4;27914.243090;126.02;0;5;2000;1;5;50;5
28-Feb-2022;22:34:15;LV_f15_MF;5;9822.520758;68.89;0;5;2000;1;5;50;5
28-Feb-2022;22:35:08;LV_f17_MF;1;824.183963;53.44;0;5;2000;1;5;50;5
28-Feb-2022;22:37:27;LV_f17_MF;2;23.945384;138.57;0;5;2000;1;5;50;5
28-Feb-2022;22:40:49;LV_f17_MF;3;36.897233;201.78;0;5;2000;1;5;50;5
28-Feb-2022;22:44:40;LV_f17_MF;4;59.536758;231.32;0;5;2000;1;5;50;5
28-Feb-2022;22:47:24;LV_f17_MF;5;41.241112;163.69;0;5;2000;1;5;50;5
28-Feb-2022;22:51:56;Griewank_d3_e2;1;0.007397;271.99;0;5;2000;1;5;50;5
28-Feb-2022;22:56:51;Griewank_d3_e2;2;0.000677;295.19;0;5;2000;1;5;50;5
28-Feb-2022;22:58:01;Griewank_d3_e2;3;0.007570;70.42;0;5;2000;1;5;50;5
28-Feb-2022;22:59:53;Griewank_d3_e2;4;0.008156;111.35;0;5;2000;1;5;50;5
28-Feb-2022;23:03:19;Griewank_d3_e2;5;0.000148;205.63;0;5;2000;1;5;50;5
28-Feb-2022;23:06:11;Griewank_d8_e2;1;0.950784;171.94;0;5;2000;1;5;50;5
28-Feb-2022;23:09:57;Griewank_d8_e2;2;0.943886;225.94;0;5;2000;1;5;50;5
28-Feb-2022;23:11:13;Griewank_d8_e2;3;0.815449;76.83;0;5;2000;1;5;50;5
28-Feb-2022;23:13:59;Griewank_d8_e2;4;0.945200;166.08;0;5;2000;1;5;50;5
28-Feb-2022;23:18:00;Griewank_d8_e2;5;0.826692;240.60;0;5;2000;1;5;50;5
