DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
01-Mar-2022;18:19:54;LV_f13_MF;1;440.995936;32.15;0;5;2000;1;5;20;7
01-Mar-2022;18:23:18;LV_f13_MF;2;22.354965;204.42;0;5;2000;1;5;20;7
01-Mar-2022;18:23:41;LV_f13_MF;3;1318.448781;22.36;0;5;2000;1;5;20;7
01-Mar-2022;18:25:51;LV_f13_MF;4;24.191298;130.35;0;5;2000;1;5;20;7
01-Mar-2022;18:26:14;LV_f13_MF;5;1668.496580;22.63;0;5;2000;1;5;20;7
01-Mar-2022;18:26:45;LV_f15_MF;1;30216.493031;31.81;0;5;2000;1;5;20;7
01-Mar-2022;18:27:25;LV_f15_MF;2;2602.820470;39.77;0;5;2000;1;5;20;7
01-Mar-2022;18:27:47;LV_f15_MF;3;8770.234779;22.15;0;5;2000;1;5;20;7
01-Mar-2022;18:28:32;LV_f15_MF;4;13123.485736;44.35;0;5;2000;1;5;20;7
01-Mar-2022;18:28:45;LV_f15_MF;5;41639.224117;13.71;0;5;2000;1;5;20;7
01-Mar-2022;18:29:18;LV_f17_MF;1;607.937363;32.35;0;5;2000;1;5;20;7
01-Mar-2022;18:34:02;LV_f17_MF;2;37.739351;284.60;0;5;2000;1;5;20;7
01-Mar-2022;18:36:38;LV_f17_MF;3;9.113693;155.97;0;5;2000;1;5;20;7
01-Mar-2022;18:37:07;LV_f17_MF;4;769.858252;28.07;0;5;2000;1;5;20;7
01-Mar-2022;18:41:14;LV_f17_MF;5;43.332763;247.19;0;5;2000;1;5;20;7
01-Mar-2022;18:43:51;Griewank_d3_e2;1;0.007397;157.19;0;5;2000;1;5;20;7
01-Mar-2022;18:47:00;Griewank_d3_e2;2;0.000037;188.84;0;5;2000;1;5;20;7
01-Mar-2022;18:48:55;Griewank_d3_e2;3;0.007396;115.12;0;5;2000;1;5;20;7
01-Mar-2022;18:51:11;Griewank_d3_e2;4;0.007396;136.29;0;5;2000;1;5;20;7
01-Mar-2022;18:53:15;Griewank_d3_e2;5;0.000218;123.69;0;5;2000;1;5;20;7
01-Mar-2022;18:55:59;Griewank_d8_e2;1;0.984053;163.79;0;5;2000;1;5;20;7
01-Mar-2022;18:57:36;Griewank_d8_e2;2;0.991303;96.88;0;5;2000;1;5;20;7
01-Mar-2022;18:58:02;Griewank_d8_e2;3;0.970229;26.47;0;5;2000;1;5;20;7
01-Mar-2022;18:58:29;Griewank_d8_e2;4;0.815128;26.36;0;5;2000;1;5;20;7
01-Mar-2022;19:01:27;Griewank_d8_e2;5;0.888299;178.36;0;5;2000;1;5;20;7
