DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
02-Mar-2022;00:23:31;LV_f13_MF;1;100.980135;398.33;0;5;2000;1;5;50;7
02-Mar-2022;00:24:41;LV_f13_MF;2;383.857705;69.88;0;5;2000;1;5;50;7
02-Mar-2022;00:28:38;LV_f13_MF;3;239.320845;237.06;0;5;2000;1;5;50;7
02-Mar-2022;00:30:21;LV_f13_MF;4;458.249610;102.78;0;5;2000;1;5;50;7
02-Mar-2022;00:37:09;LV_f13_MF;5;154.963794;408.77;0;5;2000;1;5;50;7
02-Mar-2022;00:39:13;LV_f15_MF;1;30216.493031;123.35;0;5;2000;1;5;50;7
02-Mar-2022;00:40:16;LV_f15_MF;2;2602.820470;62.66;0;5;2000;1;5;50;7
02-Mar-2022;00:41:34;LV_f15_MF;3;8770.234779;78.35;0;5;2000;1;5;50;7
02-Mar-2022;00:43:12;LV_f15_MF;4;13123.485736;97.92;0;5;2000;1;5;50;7
02-Mar-2022;00:44:48;LV_f15_MF;5;41639.224117;95.93;0;5;2000;1;5;50;7
02-Mar-2022;00:48:11;LV_f17_MF;1;11.294535;203.55;0;5;2000;1;5;50;7
02-Mar-2022;00:49:03;LV_f17_MF;2;872.562224;51.39;0;5;2000;1;5;50;7
02-Mar-2022;00:53:16;LV_f17_MF;3;8.262170;253.55;0;5;2000;1;5;50;7
02-Mar-2022;00:54:07;LV_f17_MF;4;769.858252;50.44;0;5;2000;1;5;50;7
02-Mar-2022;00:54:58;LV_f17_MF;5;722.810009;51.45;0;5;2000;1;5;50;7
02-Mar-2022;01:00:12;Griewank_d3_e2;1;0.000231;313.60;0;5;2000;1;5;50;7
02-Mar-2022;01:03:33;Griewank_d3_e2;2;0.000006;201.07;0;5;2000;1;5;50;7
02-Mar-2022;01:08:42;Griewank_d3_e2;3;0.007401;309.22;0;5;2000;1;5;50;7
02-Mar-2022;01:10:07;Griewank_d3_e2;4;0.019488;84.72;0;5;2000;1;5;50;7
02-Mar-2022;01:14:56;Griewank_d3_e2;5;0.000092;288.85;0;5;2000;1;5;50;7
02-Mar-2022;01:17:08;Griewank_d8_e2;1;0.984053;131.73;0;5;2000;1;5;50;7
02-Mar-2022;01:17:56;Griewank_d8_e2;2;0.991303;48.30;0;5;2000;1;5;50;7
02-Mar-2022;01:21:42;Griewank_d8_e2;3;0.970229;225.91;0;5;2000;1;5;50;7
02-Mar-2022;01:22:33;Griewank_d8_e2;4;0.815128;50.76;0;5;2000;1;5;50;7
02-Mar-2022;01:24:40;Griewank_d8_e2;5;0.888299;126.59;0;5;2000;1;5;50;7
