DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
28-Feb-2022;17:01:23;LV_f11_MF;1;0.000000;62.01;0;5;2000;1;5;25;3
28-Feb-2022;17:01:46;LV_f11_MF;2;0.000002;22.71;0;5;2000;1;5;25;3
28-Feb-2022;17:02:54;LV_f11_MF;3;0.000001;68.01;0;5;2000;1;5;25;3
28-Feb-2022;17:04:05;LV_f11_MF;4;0.000000;71.69;0;5;2000;1;5;25;3
28-Feb-2022;17:04:47;LV_f11_MF;5;0.000002;42.18;0;5;2000;1;5;25;3
28-Feb-2022;17:07:39;LV_f13_MF;1;304.085380;171.17;0;5;2000;1;5;25;3
28-Feb-2022;17:09:39;LV_f13_MF;2;640.602952;120.21;0;5;2000;1;5;25;3
28-Feb-2022;17:10:08;LV_f13_MF;3;382.333017;28.54;0;5;2000;1;5;25;3
28-Feb-2022;17:10:39;LV_f13_MF;4;1203.268344;31.97;0;5;2000;1;5;25;3
28-Feb-2022;17:14:23;LV_f13_MF;5;137.879463;223.31;0;5;2000;1;5;25;3
28-Feb-2022;17:16:47;LV_f15_MF;1;19188.262763;144.52;0;5;2000;1;5;25;3
28-Feb-2022;17:17:06;LV_f15_MF;2;5993.411943;18.74;0;5;2000;1;5;25;3
28-Feb-2022;17:17:59;LV_f15_MF;3;6318.897380;53.04;0;5;2000;1;5;25;3
28-Feb-2022;17:18:56;LV_f15_MF;4;27914.243090;56.81;0;5;2000;1;5;25;3
28-Feb-2022;17:19:42;LV_f15_MF;5;9822.520758;45.86;0;5;2000;1;5;25;3
28-Feb-2022;17:24:32;LV_f17_MF;1;18.555900;290.24;0;5;2000;1;5;25;3
28-Feb-2022;17:27:18;LV_f17_MF;2;19.991139;165.25;0;5;2000;1;5;25;3
28-Feb-2022;17:30:23;LV_f17_MF;3;77.164560;185.41;0;5;2000;1;5;25;3
28-Feb-2022;17:34:04;LV_f17_MF;4;5.759805;220.71;0;5;2000;1;5;25;3
28-Feb-2022;17:40:05;LV_f17_MF;5;18.459422;360.81;0;5;2000;1;5;25;3
28-Feb-2022;17:43:22;Griewank_d3_e2;1;0.007396;197.20;0;5;2000;1;5;25;3
28-Feb-2022;17:48:13;Griewank_d3_e2;2;0.000156;291.48;0;5;2000;1;5;25;3
28-Feb-2022;17:54:02;Griewank_d3_e2;3;0.000012;348.84;0;5;2000;1;5;25;3
28-Feb-2022;18:01:48;Griewank_d3_e2;4;0.000058;466.06;0;5;2000;1;5;25;3
28-Feb-2022;18:05:43;Griewank_d3_e2;5;0.000071;234.23;0;5;2000;1;5;25;3
28-Feb-2022;18:06:15;Griewank_d8_e2;1;0.950784;32.52;0;5;2000;1;5;25;3
28-Feb-2022;18:07:38;Griewank_d8_e2;2;0.943886;82.52;0;5;2000;1;5;25;3
28-Feb-2022;18:10:10;Griewank_d8_e2;3;0.815449;152.50;0;5;2000;1;5;25;3
28-Feb-2022;18:13:01;Griewank_d8_e2;4;0.945200;170.89;0;5;2000;1;5;25;3
28-Feb-2022;18:15:53;Griewank_d8_e2;5;0.826692;172.08;0;5;2000;1;5;25;3
