DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
23-Feb-2022;12:43:45;Griewank_d3_e6;1;0.041013;1367.49;1;5;2000;1;5;5;1
23-Feb-2022;13:12:03;Griewank_d3_e6;2;0.007397;1698.42;1;5;2000;1;5;5;1
23-Feb-2022;13:41:30;Griewank_d3_e6;3;0.007396;1767.32;1;5;2000;1;5;5;1
23-Feb-2022;14:09:13;Griewank_d3_e6;4;0.007439;1662.61;1;5;2000;1;5;5;1
23-Feb-2022;14:31:45;Griewank_d3_e6;5;0.007541;1351.54;1;5;2000;1;5;5;1
23-Feb-2022;15:20:27;Griewank_d5_e6;1;0.211603;2922.09;1;5;2000;1;5;5;1
23-Feb-2022;16:38:03;Griewank_d5_e6;2;0.008015;4655.11;1;5;2000;1;5;5;1
23-Feb-2022;17:34:35;Griewank_d5_e6;3;0.007799;3392.57;1;5;2000;1;5;5;1
23-Feb-2022;18:33:00;Griewank_d5_e6;4;0.042874;3504.55;1;5;2000;1;5;5;1
23-Feb-2022;19:56:55;Griewank_d5_e6;5;0.043534;5034.58;1;5;2000;1;5;5;1
23-Feb-2022;22:03:52;Griewank_d8_e6;1;0.049925;7617.14;1;5;2000;1;5;5;1
24-Feb-2022;00:13:41;Griewank_d8_e6;2;0.144157;7788.40;1;5;2000;1;5;5;1
24-Feb-2022;02:16:52;Griewank_d8_e6;3;0.016610;7390.25;1;5;2000;1;5;5;1
