DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
28-Feb-2022;05:06:13;LV_f11_MF;1;0.000000;815.57;0;2;2000;1;5;20;5
28-Feb-2022;05:18:53;LV_f11_MF;2;0.000001;759.63;0;2;2000;1;5;20;5
28-Feb-2022;05:34:53;LV_f13_MF;1;6.193942;960.17;0;2;2000;1;5;20;5
28-Feb-2022;05:52:15;LV_f13_MF;2;1.898936;1041.61;0;2;2000;1;5;20;5
28-Feb-2022;06:01:01;LV_f15_MF;1;1190.520730;526.39;0;2;2000;1;5;20;5
28-Feb-2022;06:09:45;LV_f15_MF;2;1648.322886;523.75;0;2;2000;1;5;20;5
28-Feb-2022;06:22:24;LV_f17_MF;1;1.538242;758.52;0;2;2000;1;5;20;5
28-Feb-2022;06:35:02;LV_f17_MF;2;1.804527;757.97;0;2;2000;1;5;20;5
28-Feb-2022;06:48:15;Griewank_d3_e2;1;0.000005;792.57;0;2;2000;1;5;20;5
28-Feb-2022;07:00:14;Griewank_d3_e2;2;0.000077;719.11;0;2;2000;1;5;20;5
28-Feb-2022;07:08:18;Griewank_d8_e2;1;0.950784;483.90;0;2;2000;1;5;20;5
28-Feb-2022;07:20:37;Griewank_d8_e2;2;0.943886;739.69;0;2;2000;1;5;20;5
