DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
26-Feb-2022;03:07:19;LV_f11_MF;1;0.000000;684.23;1;5;2000;1;5;20;5
26-Feb-2022;03:19:03;LV_f11_MF;2;0.000000;703.15;1;5;2000;1;5;20;5
26-Feb-2022;03:30:16;LV_f11_MF;3;0.000000;673.22;1;5;2000;1;5;20;5
26-Feb-2022;03:40:53;LV_f11_MF;4;0.000000;637.35;1;5;2000;1;5;20;5
26-Feb-2022;03:52:30;LV_f11_MF;5;0.000000;696.92;1;5;2000;1;5;20;5
26-Feb-2022;04:03:14;LV_f13_MF;1;4.046005;643.23;1;5;2000;1;5;20;5
26-Feb-2022;04:16:02;LV_f13_MF;2;1.306806;767.98;1;5;2000;1;5;20;5
26-Feb-2022;04:27:52;LV_f13_MF;3;4.141080;710.45;1;5;2000;1;5;20;5
26-Feb-2022;04:40:03;LV_f13_MF;4;92.950989;730.94;1;5;2000;1;5;20;5
26-Feb-2022;04:50:57;LV_f13_MF;5;3.803155;653.54;1;5;2000;1;5;20;5
26-Feb-2022;05:05:03;LV_f15_MF;1;665.738937;846.45;1;5;2000;1;5;20;5
26-Feb-2022;05:16:34;LV_f15_MF;2;661.403591;691.21;1;5;2000;1;5;20;5
26-Feb-2022;05:27:29;LV_f15_MF;3;341.476709;654.38;1;5;2000;1;5;20;5
26-Feb-2022;05:45:50;LV_f15_MF;4;85.373724;1100.97;1;5;2000;1;5;20;5
26-Feb-2022;06:03:50;LV_f15_MF;5;627.344182;1079.70;1;5;2000;1;5;20;5
26-Feb-2022;06:39:59;LV_f17_MF;1;-2.345683;2169.15;1;5;2000;1;5;20;5
26-Feb-2022;07:14:23;LV_f17_MF;2;-1.722640;2063.40;1;5;2000;1;5;20;5
26-Feb-2022;07:51:24;LV_f17_MF;3;-2.177774;2221.62;1;5;2000;1;5;20;5
26-Feb-2022;08:26:12;LV_f17_MF;4;-1.644416;2087.08;1;5;2000;1;5;20;5
26-Feb-2022;08:58:56;LV_f17_MF;5;-1.952749;1964.17;1;5;2000;1;5;20;5
26-Feb-2022;09:07:27;Griewank_d3_e2;1;0.000001;510.71;1;5;2000;1;5;20;5
26-Feb-2022;09:15:52;Griewank_d3_e2;2;0.007396;504.87;1;5;2000;1;5;20;5
26-Feb-2022;09:25:05;Griewank_d3_e2;3;0.000007;553.68;1;5;2000;1;5;20;5
26-Feb-2022;09:33:16;Griewank_d3_e2;4;0.007396;490.15;1;5;2000;1;5;20;5
26-Feb-2022;09:41:38;Griewank_d3_e2;5;0.007396;502.29;1;5;2000;1;5;20;5
26-Feb-2022;10:19:57;Griewank_d8_e2;1;0.073445;2299.24;1;5;2000;1;5;20;5
26-Feb-2022;10:58:16;Griewank_d8_e2;2;0.856596;2298.21;1;5;2000;1;5;20;5
26-Feb-2022;11:37:26;Griewank_d8_e2;3;0.011073;2350.32;1;5;2000;1;5;20;5
26-Feb-2022;12:25:24;Griewank_d8_e2;4;0.245988;2877.91;1;5;2000;1;5;20;5
26-Feb-2022;13:02:57;Griewank_d8_e2;5;0.017009;2252.71;1;5;2000;1;5;20;5
