DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
27-Feb-2022;07:23:21;LV_f11_MF;1;0.000000;565.58;1;5;2000;1;5;25;7
27-Feb-2022;07:31:49;LV_f11_MF;2;0.000000;507.76;1;5;2000;1;5;25;7
27-Feb-2022;07:41:21;LV_f11_MF;3;0.000000;572.35;1;5;2000;1;5;25;7
27-Feb-2022;07:50:08;LV_f11_MF;4;0.000000;526.59;1;5;2000;1;5;25;7
27-Feb-2022;07:58:17;LV_f11_MF;5;0.000000;489.06;1;5;2000;1;5;25;7
27-Feb-2022;08:07:47;LV_f13_MF;1;10.548368;570.46;1;5;2000;1;5;25;7
27-Feb-2022;08:17:16;LV_f13_MF;2;49.911086;568.29;1;5;2000;1;5;25;7
27-Feb-2022;08:25:24;LV_f13_MF;3;63.556494;488.21;1;5;2000;1;5;25;7
27-Feb-2022;08:34:39;LV_f13_MF;4;10.479918;555.53;1;5;2000;1;5;25;7
27-Feb-2022;08:43:13;LV_f13_MF;5;39.641058;513.28;1;5;2000;1;5;25;7
27-Feb-2022;08:53:40;LV_f15_MF;1;869.729021;626.76;1;5;2000;1;5;25;7
27-Feb-2022;09:03:33;LV_f15_MF;2;253.686819;593.76;1;5;2000;1;5;25;7
27-Feb-2022;09:14:07;LV_f15_MF;3;1356.179624;633.11;1;5;2000;1;5;25;7
27-Feb-2022;09:22:55;LV_f15_MF;4;78.898313;528.42;1;5;2000;1;5;25;7
27-Feb-2022;09:30:57;LV_f15_MF;5;1274.047392;481.85;1;5;2000;1;5;25;7
27-Feb-2022;09:57:22;LV_f17_MF;1;-1.840231;1585.27;1;5;2000;1;5;25;7
27-Feb-2022;10:22:37;LV_f17_MF;2;-0.295729;1514.80;1;5;2000;1;5;25;7
27-Feb-2022;10:49:15;LV_f17_MF;3;-1.048912;1597.98;1;5;2000;1;5;25;7
27-Feb-2022;11:15:31;LV_f17_MF;4;-2.177533;1575.05;1;5;2000;1;5;25;7
27-Feb-2022;11:39:37;LV_f17_MF;5;-1.855108;1446.57;1;5;2000;1;5;25;7
27-Feb-2022;11:46:04;Griewank_d3_e2;1;0.000002;386.99;1;5;2000;1;5;25;7
27-Feb-2022;11:52:40;Griewank_d3_e2;2;0.007396;395.50;1;5;2000;1;5;25;7
27-Feb-2022;11:59:10;Griewank_d3_e2;3;0.007396;390.40;1;5;2000;1;5;25;7
27-Feb-2022;12:05:31;Griewank_d3_e2;4;0.007397;380.82;1;5;2000;1;5;25;7
27-Feb-2022;12:12:10;Griewank_d3_e2;5;0.007396;398.69;1;5;2000;1;5;25;7
27-Feb-2022;12:40:41;Griewank_d8_e2;1;0.011703;1710.64;1;5;2000;1;5;25;7
27-Feb-2022;13:08:59;Griewank_d8_e2;2;0.003142;1698.54;1;5;2000;1;5;25;7
27-Feb-2022;13:37:46;Griewank_d8_e2;3;0.040423;1726.46;1;5;2000;1;5;25;7
27-Feb-2022;14:10:35;Griewank_d8_e2;4;0.141453;1968.78;1;5;2000;1;5;25;7
27-Feb-2022;14:35:31;Griewank_d8_e2;5;0.036868;1496.30;1;5;2000;1;5;25;7
