DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
25-Feb-2022;16:46:00;LV_f11_MF;1;0.000000;704.15;1;5;2000;1;5;20;3
25-Feb-2022;16:58:26;LV_f11_MF;2;0.000000;745.16;1;5;2000;1;5;20;3
25-Feb-2022;17:10:52;LV_f11_MF;3;0.000000;746.46;1;5;2000;1;5;20;3
25-Feb-2022;17:21:34;LV_f11_MF;4;0.000000;642.08;1;5;2000;1;5;20;3
25-Feb-2022;17:33:10;LV_f11_MF;5;0.000000;695.24;1;5;2000;1;5;20;3
25-Feb-2022;17:46:40;LV_f13_MF;1;4.266605;810.42;1;5;2000;1;5;20;3
25-Feb-2022;17:59:27;LV_f13_MF;2;9.613014;766.37;1;5;2000;1;5;20;3
25-Feb-2022;18:09:55;LV_f13_MF;3;14.167086;628.68;1;5;2000;1;5;20;3
25-Feb-2022;18:23:32;LV_f13_MF;4;0.210299;816.16;1;5;2000;1;5;20;3
25-Feb-2022;18:35:34;LV_f13_MF;5;58.344719;722.28;1;5;2000;1;5;20;3
25-Feb-2022;18:49:02;LV_f15_MF;1;355.839975;807.73;1;5;2000;1;5;20;3
25-Feb-2022;19:06:46;LV_f15_MF;2;350.221379;1064.55;1;5;2000;1;5;20;3
25-Feb-2022;19:20:54;LV_f15_MF;3;329.451291;848.00;1;5;2000;1;5;20;3
25-Feb-2022;19:37:08;LV_f15_MF;4;157.737001;973.56;1;5;2000;1;5;20;3
25-Feb-2022;19:48:56;LV_f15_MF;5;1498.775993;708.03;1;5;2000;1;5;20;3
25-Feb-2022;20:26:14;LV_f17_MF;1;-2.092968;2238.13;1;5;2000;1;5;20;3
25-Feb-2022;21:00:47;LV_f17_MF;2;-1.762871;2072.94;1;5;2000;1;5;20;3
25-Feb-2022;21:39:09;LV_f17_MF;3;-1.630325;2301.55;1;5;2000;1;5;20;3
25-Feb-2022;22:17:04;LV_f17_MF;4;-2.035200;2274.84;1;5;2000;1;5;20;3
25-Feb-2022;22:51:31;LV_f17_MF;5;-2.296215;2066.76;1;5;2000;1;5;20;3
25-Feb-2022;23:00:57;Griewank_d3_e2;1;0.000000;565.86;1;5;2000;1;5;20;3
25-Feb-2022;23:10:14;Griewank_d3_e2;2;0.007396;557.26;1;5;2000;1;5;20;3
25-Feb-2022;23:18:52;Griewank_d3_e2;3;0.007396;517.73;1;5;2000;1;5;20;3
25-Feb-2022;23:26:39;Griewank_d3_e2;4;0.007396;466.59;1;5;2000;1;5;20;3
25-Feb-2022;23:35:31;Griewank_d3_e2;5;0.007396;532.07;1;5;2000;1;5;20;3
26-Feb-2022;00:15:21;Griewank_d8_e2;1;0.043549;2389.56;1;5;2000;1;5;20;3
26-Feb-2022;00:58:29;Griewank_d8_e2;2;0.859467;2588.12;1;5;2000;1;5;20;3
26-Feb-2022;01:37:00;Griewank_d8_e2;3;0.027807;2310.97;1;5;2000;1;5;20;3
26-Feb-2022;02:20:34;Griewank_d8_e2;4;0.017262;2614.43;1;5;2000;1;5;20;3
26-Feb-2022;02:55:55;Griewank_d8_e2;5;0.024186;2120.62;1;5;2000;1;5;20;3
