DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
01-Mar-2022;16:54:50;LV_f13_MF;1;440.995936;32.87;0;5;2000;1;5;20;3
01-Mar-2022;16:58:17;LV_f13_MF;2;22.354965;207.57;0;5;2000;1;5;20;3
01-Mar-2022;16:58:40;LV_f13_MF;3;1318.448781;22.75;0;5;2000;1;5;20;3
01-Mar-2022;17:00:53;LV_f13_MF;4;24.191298;132.35;0;5;2000;1;5;20;3
01-Mar-2022;17:01:16;LV_f13_MF;5;1668.496580;23.41;0;5;2000;1;5;20;3
01-Mar-2022;17:01:49;LV_f15_MF;1;30216.493031;32.88;0;5;2000;1;5;20;3
01-Mar-2022;17:02:30;LV_f15_MF;2;2602.820470;41.21;0;5;2000;1;5;20;3
01-Mar-2022;17:02:53;LV_f15_MF;3;8770.234779;23.02;0;5;2000;1;5;20;3
01-Mar-2022;17:03:38;LV_f15_MF;4;13123.485736;45.17;0;5;2000;1;5;20;3
01-Mar-2022;17:03:52;LV_f15_MF;5;41639.224117;13.98;0;5;2000;1;5;20;3
01-Mar-2022;17:04:26;LV_f17_MF;1;607.937363;33.71;0;5;2000;1;5;20;3
01-Mar-2022;17:09:22;LV_f17_MF;2;37.739351;295.81;0;5;2000;1;5;20;3
01-Mar-2022;17:12:04;LV_f17_MF;3;9.113693;161.64;0;5;2000;1;5;20;3
01-Mar-2022;17:12:33;LV_f17_MF;4;769.858252;29.16;0;5;2000;1;5;20;3
01-Mar-2022;17:16:48;LV_f17_MF;5;43.332763;254.89;0;5;2000;1;5;20;3
01-Mar-2022;17:19:30;Griewank_d3_e2;1;0.007397;161.87;0;5;2000;1;5;20;3
01-Mar-2022;17:22:40;Griewank_d3_e2;2;0.000037;190.57;0;5;2000;1;5;20;3
01-Mar-2022;17:24:39;Griewank_d3_e2;3;0.007396;118.68;0;5;2000;1;5;20;3
01-Mar-2022;17:26:57;Griewank_d3_e2;4;0.007396;137.90;0;5;2000;1;5;20;3
01-Mar-2022;17:29:01;Griewank_d3_e2;5;0.000218;123.56;0;5;2000;1;5;20;3
01-Mar-2022;17:31:45;Griewank_d8_e2;1;0.984053;164.45;0;5;2000;1;5;20;3
01-Mar-2022;17:33:22;Griewank_d8_e2;2;0.991303;97.04;0;5;2000;1;5;20;3
01-Mar-2022;17:33:49;Griewank_d8_e2;3;0.970229;27.04;0;5;2000;1;5;20;3
01-Mar-2022;17:34:16;Griewank_d8_e2;4;0.815128;26.46;0;5;2000;1;5;20;3
01-Mar-2022;17:37:11;Griewank_d8_e2;5;0.888299;175.36;0;5;2000;1;5;20;3
