DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
26-Feb-2022;22:47:16;LV_f11_MF;1;0.000000;579.66;1;5;2000;1;5;25;3
26-Feb-2022;22:57:22;LV_f11_MF;2;0.000000;605.31;1;5;2000;1;5;25;3
26-Feb-2022;23:07:10;LV_f11_MF;3;0.000000;588.20;1;5;2000;1;5;25;3
26-Feb-2022;23:17:14;LV_f11_MF;4;0.000000;603.87;1;5;2000;1;5;25;3
26-Feb-2022;23:26:11;LV_f11_MF;5;0.000000;537.23;1;5;2000;1;5;25;3
26-Feb-2022;23:36:00;LV_f13_MF;1;25.735095;588.98;1;5;2000;1;5;25;3
26-Feb-2022;23:46:05;LV_f13_MF;2;13.686122;605.34;1;5;2000;1;5;25;3
26-Feb-2022;23:56:36;LV_f13_MF;3;5.721017;630.22;1;5;2000;1;5;25;3
27-Feb-2022;00:04:57;LV_f13_MF;4;13.369410;501.63;1;5;2000;1;5;25;3
27-Feb-2022;00:14:03;LV_f13_MF;5;41.569429;545.00;1;5;2000;1;5;25;3
27-Feb-2022;00:24:35;LV_f15_MF;1;158.332159;632.49;1;5;2000;1;5;25;3
27-Feb-2022;00:35:21;LV_f15_MF;2;527.843701;645.62;1;5;2000;1;5;25;3
27-Feb-2022;00:49:27;LV_f15_MF;3;391.403669;846.53;1;5;2000;1;5;25;3
27-Feb-2022;01:02:19;LV_f15_MF;4;145.739183;771.00;1;5;2000;1;5;25;3
27-Feb-2022;01:11:25;LV_f15_MF;5;2811.359648;545.92;1;5;2000;1;5;25;3
27-Feb-2022;01:40:57;LV_f17_MF;1;-2.267842;1772.31;1;5;2000;1;5;25;3
27-Feb-2022;02:10:44;LV_f17_MF;2;-2.437244;1787.35;1;5;2000;1;5;25;3
27-Feb-2022;02:42:24;LV_f17_MF;3;-1.415294;1899.06;1;5;2000;1;5;25;3
27-Feb-2022;03:14:04;LV_f17_MF;4;-1.457659;1900.40;1;5;2000;1;5;25;3
27-Feb-2022;03:41:50;LV_f17_MF;5;-1.656106;1665.84;1;5;2000;1;5;25;3
27-Feb-2022;03:49:13;Griewank_d3_e2;1;0.000000;442.50;1;5;2000;1;5;25;3
27-Feb-2022;03:57:04;Griewank_d3_e2;2;0.000011;471.29;1;5;2000;1;5;25;3
27-Feb-2022;04:05:08;Griewank_d3_e2;3;0.000006;484.24;1;5;2000;1;5;25;3
27-Feb-2022;04:12:36;Griewank_d3_e2;4;0.000006;447.99;1;5;2000;1;5;25;3
27-Feb-2022;04:20:13;Griewank_d3_e2;5;0.007396;456.82;1;5;2000;1;5;25;3
27-Feb-2022;04:55:45;Griewank_d8_e2;1;0.065005;2132.21;1;5;2000;1;5;25;3
27-Feb-2022;05:31:18;Griewank_d8_e2;2;0.857516;2132.10;1;5;2000;1;5;25;3
27-Feb-2022;06:05:49;Griewank_d8_e2;3;0.024335;2071.62;1;5;2000;1;5;25;3
27-Feb-2022;06:41:11;Griewank_d8_e2;4;0.030974;2121.06;1;5;2000;1;5;25;3
27-Feb-2022;07:13:55;Griewank_d8_e2;5;0.027589;1964.40;1;5;2000;1;5;25;3
