DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
19-Feb-2022;04:10:55;Griewank_d3_e2;5;0.007396;1356.56;1;5;2000;1;5;1;1
19-Feb-2022;05:16:19;Griewank_d5_e2;1;0.210050;3923.51;1;5;2000;1;5;1;1
19-Feb-2022;06:20:25;Griewank_d5_e2;2;0.007508;3846.61;1;5;2000;1;5;1;1
19-Feb-2022;07:22:39;Griewank_d5_e2;3;0.007574;3733.56;1;5;2000;1;5;1;1
19-Feb-2022;08:22:56;Griewank_d5_e2;4;0.000279;3617.17;1;5;2000;1;5;1;1
19-Feb-2022;09:23:39;Griewank_d5_e2;5;0.043489;3642.55;1;5;2000;1;5;1;1
19-Feb-2022;11:44:17;Griewank_d8_e2;1;0.044402;8437.46;1;5;2000;1;5;1;1
19-Feb-2022;14:01:54;Griewank_d8_e2;2;0.856454;8256.26;1;5;2000;1;5;1;1
19-Feb-2022;16:18:46;Griewank_d8_e2;3;0.013440;8212.46;1;5;2000;1;5;1;1
19-Feb-2022;18:33:30;Griewank_d8_e2;4;0.011958;8083.94;1;5;2000;1;5;1;1
19-Feb-2022;20:54:32;Griewank_d8_e2;5;0.016771;8460.82;1;5;2000;1;5;1;1
19-Feb-2022;21:06:25;Griewank_d3_e6;1;0.041013;712.63;1;5;2000;1;5;1;1
19-Feb-2022;21:19:18;Griewank_d3_e6;2;0.007396;772.93;1;5;2000;1;5;1;1
19-Feb-2022;21:31:24;Griewank_d3_e6;3;0.007396;726.82;1;5;2000;1;5;1;1
19-Feb-2022;21:43:38;Griewank_d3_e6;4;0.007396;733.95;1;5;2000;1;5;1;1
19-Feb-2022;21:55:56;Griewank_d3_e6;5;0.007397;737.11;1;5;2000;1;5;1;1
19-Feb-2022;22:20:03;Griewank_d5_e6;1;0.210054;1447.62;1;5;2000;1;5;1;1
19-Feb-2022;22:47:23;Griewank_d5_e6;2;0.007561;1639.71;1;5;2000;1;5;1;1
19-Feb-2022;23:13:57;Griewank_d5_e6;3;0.244625;1593.41;1;5;2000;1;5;1;1
19-Feb-2022;23:43:18;Griewank_d5_e6;4;0.041054;1761.69;1;5;2000;1;5;1;1
20-Feb-2022;00:15:19;Griewank_d5_e6;5;0.000090;1920.30;1;5;2000;1;5;1;1
20-Feb-2022;02:09:56;Griewank_d8_e6;1;0.011077;6877.50;1;5;2000;1;5;1;1
20-Feb-2022;04:12:11;Griewank_d8_e6;2;0.003755;7334.11;1;5;2000;1;5;1;1
20-Feb-2022;06:15:32;Griewank_d8_e6;3;0.021822;7400.68;1;5;2000;1;5;1;1
20-Feb-2022;08:00:12;Griewank_d8_e6;4;0.393807;6279.05;1;5;2000;1;5;1;1
20-Feb-2022;09:37:09;Griewank_d8_e6;5;0.000072;5817.06;1;5;2000;1;5;1;1
