DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
28-Feb-2022;14:30:31;LV_f11_MF;1;0.000003;38.61;0;5;2000;1;5;20;3
28-Feb-2022;14:30:48;LV_f11_MF;2;0.000003;16.47;0;5;2000;1;5;20;3
28-Feb-2022;14:31:43;LV_f11_MF;3;0.000002;55.07;0;5;2000;1;5;20;3
28-Feb-2022;14:32:40;LV_f11_MF;4;0.000001;56.60;0;5;2000;1;5;20;3
28-Feb-2022;14:33:06;LV_f11_MF;5;0.000003;26.81;0;5;2000;1;5;20;3
28-Feb-2022;14:39:01;LV_f13_MF;1;22.949647;355.02;0;5;2000;1;5;20;3
28-Feb-2022;14:43:56;LV_f13_MF;2;39.114554;294.36;0;5;2000;1;5;20;3
28-Feb-2022;14:44:19;LV_f13_MF;3;382.333017;22.68;0;5;2000;1;5;20;3
28-Feb-2022;14:49:30;LV_f13_MF;4;169.753466;311.13;0;5;2000;1;5;20;3
28-Feb-2022;14:56:49;LV_f13_MF;5;100.923029;439.73;0;5;2000;1;5;20;3
28-Feb-2022;14:58:36;LV_f15_MF;1;24580.780869;106.09;0;5;2000;1;5;20;3
28-Feb-2022;14:58:51;LV_f15_MF;2;5993.411943;15.40;0;5;2000;1;5;20;3
28-Feb-2022;14:59:10;LV_f15_MF;3;6318.897380;18.58;0;5;2000;1;5;20;3
28-Feb-2022;14:59:58;LV_f15_MF;4;27914.243090;47.90;0;5;2000;1;5;20;3
28-Feb-2022;15:00:39;LV_f15_MF;5;9822.520758;41.25;0;5;2000;1;5;20;3
28-Feb-2022;15:01:07;LV_f17_MF;1;824.183963;28.03;0;5;2000;1;5;20;3
28-Feb-2022;15:01:38;LV_f17_MF;2;666.134103;31.44;0;5;2000;1;5;20;3
28-Feb-2022;15:02:14;LV_f17_MF;3;187.858824;35.24;0;5;2000;1;5;20;3
28-Feb-2022;15:02:41;LV_f17_MF;4;683.728281;27.15;0;5;2000;1;5;20;3
28-Feb-2022;15:05:22;LV_f17_MF;5;24.333266;161.36;0;5;2000;1;5;20;3
28-Feb-2022;15:07:21;Griewank_d3_e2;1;0.000007;119.04;0;5;2000;1;5;20;3
28-Feb-2022;15:08:48;Griewank_d3_e2;2;0.000190;86.58;0;5;2000;1;5;20;3
28-Feb-2022;15:10:53;Griewank_d3_e2;3;0.007396;125.54;0;5;2000;1;5;20;3
28-Feb-2022;15:14:38;Griewank_d3_e2;4;0.000388;224.08;0;5;2000;1;5;20;3
28-Feb-2022;15:16:10;Griewank_d3_e2;5;0.007396;92.01;0;5;2000;1;5;20;3
28-Feb-2022;15:16:40;Griewank_d8_e2;1;0.950784;30.80;0;5;2000;1;5;20;3
28-Feb-2022;15:17:23;Griewank_d8_e2;2;0.943886;42.84;0;5;2000;1;5;20;3
28-Feb-2022;15:17:51;Griewank_d8_e2;3;0.815449;27.59;0;5;2000;1;5;20;3
28-Feb-2022;15:18:18;Griewank_d8_e2;4;0.945200;27.42;0;5;2000;1;5;20;3
28-Feb-2022;15:20:25;Griewank_d8_e2;5;0.826692;126.95;0;5;2000;1;5;20;3
