DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST
09-Sep-2021;15:45:38;Griewank_d5_e2;4;0.000000;1436.23;1;30;400;1;5
09-Sep-2021;16:06:30;Griewank_d5_e2;5;0.000000;1251.89;1;30;400;1;5
09-Sep-2021;16:29:37;Griewank_d5_e2;6;0.000000;1387.44;1;30;400;1;5
09-Sep-2021;16:57:20;Griewank_d5_e2;7;0.000000;1662.40;1;30;400;1;5
09-Sep-2021;17:19:17;Griewank_d5_e2;8;0.000000;1317.71;1;30;400;1;5
09-Sep-2021;17:42:17;Griewank_d5_e2;9;0.250378;1379.57;1;30;400;1;5
09-Sep-2021;18:06:28;Griewank_d5_e2;10;0.000000;1451.19;1;30;400;1;5
09-Sep-2021;18:26:21;Griewank_d5_e2;11;0.470842;1192.30;1;30;400;1;5
09-Sep-2021;18:45:44;Griewank_d5_e2;12;0.000000;1163.85;1;30;400;1;5
09-Sep-2021;19:06:43;Griewank_d5_e2;13;0.145588;1259.01;1;30;400;1;5
09-Sep-2021;19:28:59;Griewank_d5_e2;14;0.000000;1335.95;1;30;400;1;5
09-Sep-2021;19:51:28;Griewank_d5_e2;15;0.000000;1349.02;1;30;400;1;5
09-Sep-2021;20:12:13;Griewank_d5_e2;16;0.000000;1244.22;1;30;400;1;5
09-Sep-2021;20:32:06;Griewank_d5_e2;17;0.058826;1193.33;1;30;400;1;5
09-Sep-2021;20:53:56;Griewank_d5_e2;18;0.069148;1309.98;1;30;400;1;5
09-Sep-2021;21:16:04;Griewank_d5_e2;19;0.000000;1327.93;1;30;400;1;5
09-Sep-2021;21:41:27;Griewank_d5_e2;20;0.065888;1522.70;1;30;400;1;5
09-Sep-2021;22:05:22;Griewank_d5_e2;21;0.000000;1435.28;1;30;400;1;5
09-Sep-2021;22:31:51;Griewank_d5_e2;22;0.000000;1588.66;1;30;400;1;5
09-Sep-2021;22:53:22;Griewank_d5_e2;23;0.000000;1291.60;1;30;400;1;5
09-Sep-2021;23:20:52;Griewank_d5_e2;24;0.000000;1649.80;1;30;400;1;5
09-Sep-2021;23:47:17;Griewank_d5_e2;25;0.000000;1584.71;1;30;400;1;5
10-Sep-2021;00:09:13;Griewank_d5_e2;26;0.255161;1316.38;1;30;400;1;5
10-Sep-2021;00:34:16;Griewank_d5_e2;27;0.000000;1503.35;1;30;400;1;5
10-Sep-2021;00:56:12;Griewank_d5_e2;28;0.054263;1315.35;1;30;400;1;5
10-Sep-2021;01:18:59;Griewank_d5_e2;29;0.000000;1366.71;1;30;400;1;5
10-Sep-2021;01:45:29;Griewank_d5_e2;30;0.000000;1590.87;1;30;400;1;5
10-Sep-2021;02:23:52;Griewank_d8_e2;1;0.160421;2302.65;1;30;400;1;5
10-Sep-2021;03:05:01;Griewank_d8_e2;2;0.586419;2468.51;1;30;400;1;5
10-Sep-2021;03:48:54;Griewank_d8_e2;3;0.238807;2633.08;1;30;400;1;5
