DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
15-Feb-2022;12:10:07;LV_f10_MF;1;27.067057;708.77;0;10;2000;1;5;1;1
15-Feb-2022;12:23:39;LV_f10_MF;2;0.000000;812.13;0;10;2000;1;5;1;1
15-Feb-2022;12:37:35;LV_f10_MF;3;27.067057;836.39;0;10;2000;1;5;1;1
15-Feb-2022;12:54:35;LV_f10_MF;4;0.000000;1019.36;0;10;2000;1;5;1;1
15-Feb-2022;13:07:17;LV_f10_MF;5;0.000000;762.41;0;10;2000;1;5;1;1
15-Feb-2022;13:18:54;LV_f10_MF;6;13.533528;696.43;0;10;2000;1;5;1;1
15-Feb-2022;13:31:05;LV_f10_MF;7;27.067057;731.41;0;10;2000;1;5;1;1
15-Feb-2022;13:43:20;LV_f10_MF;8;27.067057;734.61;0;10;2000;1;5;1;1
15-Feb-2022;13:59:28;LV_f10_MF;9;27.067057;968.14;0;10;2000;1;5;1;1
15-Feb-2022;14:12:48;LV_f10_MF;10;0.000000;799.66;0;10;2000;1;5;1;1
15-Feb-2022;14:29:02;LV_f11_MF;1;0.000000;974.31;0;10;2000;1;5;1;1
15-Feb-2022;14:46:05;LV_f11_MF;2;0.000000;1022.34;0;10;2000;1;5;1;1
15-Feb-2022;15:02:24;LV_f11_MF;3;0.000000;979.50;0;10;2000;1;5;1;1
15-Feb-2022;15:18:07;LV_f11_MF;4;0.000000;942.68;0;10;2000;1;5;1;1
15-Feb-2022;15:34:16;LV_f11_MF;5;0.000000;968.89;0;10;2000;1;5;1;1
15-Feb-2022;15:49:56;LV_f11_MF;6;0.000000;939.94;0;10;2000;1;5;1;1
15-Feb-2022;16:06:13;LV_f11_MF;7;0.000000;976.79;0;10;2000;1;5;1;1
15-Feb-2022;16:24:16;LV_f11_MF;8;0.000000;1082.54;0;10;2000;1;5;1;1
15-Feb-2022;16:40:26;LV_f11_MF;9;0.000000;970.50;0;10;2000;1;5;1;1
15-Feb-2022;16:56:46;LV_f11_MF;10;0.000000;979.80;0;10;2000;1;5;1;1
15-Feb-2022;17:30:31;LV_f12_MF;1;-4.069728;2024.40;0;10;2000;1;5;1;1
15-Feb-2022;18:03:33;LV_f12_MF;2;-2.608418;1981.91;0;10;2000;1;5;1;1
15-Feb-2022;18:38:19;LV_f12_MF;3;-10.530289;2086.58;0;10;2000;1;5;1;1
15-Feb-2022;19:12:20;LV_f12_MF;4;-2.608055;2040.95;0;10;2000;1;5;1;1
15-Feb-2022;19:44:02;LV_f12_MF;5;-4.069113;1901.05;0;10;2000;1;5;1;1
15-Feb-2022;20:26:02;LV_f12_MF;6;-10.529136;2520.36;0;10;2000;1;5;1;1
15-Feb-2022;21:00:29;LV_f12_MF;7;-2.608329;2067.29;0;10;2000;1;5;1;1
15-Feb-2022;21:32:51;LV_f12_MF;8;-4.069741;1941.94;0;10;2000;1;5;1;1
15-Feb-2022;22:09:47;LV_f12_MF;9;-10.524121;2215.55;0;10;2000;1;5;1;1
15-Feb-2022;22:44:30;LV_f12_MF;10;-2.608441;2083.05;0;10;2000;1;5;1;1
15-Feb-2022;23:10:50;LV_f13_MF;1;0.002396;1579.51;0;10;2000;1;5;1;1
15-Feb-2022;23:38:01;LV_f13_MF;2;0.005431;1631.20;0;10;2000;1;5;1;1
16-Feb-2022;00:07:38;LV_f13_MF;3;0.001450;1776.61;0;10;2000;1;5;1;1
16-Feb-2022;00:35:16;LV_f13_MF;4;0.003662;1657.67;0;10;2000;1;5;1;1
16-Feb-2022;01:05:33;LV_f13_MF;5;0.003342;1817.36;0;10;2000;1;5;1;1
16-Feb-2022;01:32:24;LV_f13_MF;6;0.004584;1611.06;0;10;2000;1;5;1;1
16-Feb-2022;01:56:11;LV_f13_MF;7;0.004759;1426.15;0;10;2000;1;5;1;1
16-Feb-2022;02:21:19;LV_f13_MF;8;0.003139;1508.60;0;10;2000;1;5;1;1
16-Feb-2022;02:46:59;LV_f13_MF;9;0.003988;1539.36;0;10;2000;1;5;1;1
16-Feb-2022;03:14:29;LV_f13_MF;10;0.005530;1650.50;0;10;2000;1;5;1;1
16-Feb-2022;03:49:00;LV_f14_MF;1;0.250015;2070.77;0;10;2000;1;5;1;1
16-Feb-2022;04:25:20;LV_f14_MF;2;0.250009;2179.81;0;10;2000;1;5;1;1
16-Feb-2022;05:01:32;LV_f14_MF;3;0.250002;2172.32;0;10;2000;1;5;1;1
16-Feb-2022;05:36:52;LV_f14_MF;4;0.250012;2119.44;0;10;2000;1;5;1;1
16-Feb-2022;06:12:29;LV_f14_MF;5;0.250008;2137.21;0;10;2000;1;5;1;1
16-Feb-2022;06:48:23;LV_f14_MF;6;0.250011;2153.67;0;10;2000;1;5;1;1
16-Feb-2022;07:23:53;LV_f14_MF;7;0.250012;2129.90;0;10;2000;1;5;1;1
16-Feb-2022;07:58:52;LV_f14_MF;8;0.250007;2099.41;0;10;2000;1;5;1;1
16-Feb-2022;08:33:33;LV_f14_MF;9;0.250003;2080.43;0;10;2000;1;5;1;1
16-Feb-2022;09:07:44;LV_f14_MF;10;0.250006;2050.67;0;10;2000;1;5;1;1
16-Feb-2022;10:03:09;LV_f15_MF;1;3.932293;3325.04;0;10;2000;1;5;1;1
16-Feb-2022;10:40:16;LV_f15_MF;2;5.578855;2227.12;0;10;2000;1;5;1;1
16-Feb-2022;11:44:48;LV_f15_MF;3;5.145839;3871.62;0;10;2000;1;5;1;1
16-Feb-2022;12:31:10;LV_f15_MF;4;2.244702;2781.54;0;10;2000;1;5;1;1
16-Feb-2022;13:05:36;LV_f15_MF;5;18.667989;2066.07;0;10;2000;1;5;1;1
16-Feb-2022;13:45:59;LV_f15_MF;6;83.222945;2422.45;0;10;2000;1;5;1;1
16-Feb-2022;14:24:00;LV_f15_MF;7;228.251110;2280.81;0;10;2000;1;5;1;1
16-Feb-2022;15:20:48;LV_f15_MF;8;6.785511;3408.27;0;10;2000;1;5;1;1
16-Feb-2022;16:15:54;LV_f15_MF;9;5.710095;3306.41;0;10;2000;1;5;1;1
16-Feb-2022;17:06:01;LV_f15_MF;10;1.754985;3006.17;0;10;2000;1;5;1;1
16-Feb-2022;19:16:15;LV_f16_MF;1;50.347224;7813.13;0;10;2000;1;5;1;1
16-Feb-2022;19:42:07;LV_f16_MF;2;4.401111;1551.33;0;10;2000;1;5;1;1
16-Feb-2022;21:46:22;LV_f16_MF;3;16.938931;7455.01;0;10;2000;1;5;1;1
16-Feb-2022;23:45:49;LV_f16_MF;4;5.448043;7166.46;0;10;2000;1;5;1;1
17-Feb-2022;01:47:18;LV_f16_MF;5;1.861821;7289.67;0;10;2000;1;5;1;1
17-Feb-2022;03:45:29;LV_f16_MF;6;3.374404;7090.16;0;10;2000;1;5;1;1
17-Feb-2022;04:56:26;LV_f16_MF;7;8.436598;4256.98;0;10;2000;1;5;1;1
17-Feb-2022;07:24:47;LV_f16_MF;8;25.492721;8900.52;0;10;2000;1;5;1;1
17-Feb-2022;09:38:30;LV_f16_MF;9;4.366746;8022.18;0;10;2000;1;5;1;1
17-Feb-2022;10:42:06;LV_f16_MF;10;4.223692;3816.44;0;10;2000;1;5;1;1
17-Feb-2022;11:24:44;LV_f17_MF;1;0.288807;2557.42;0;10;2000;1;5;1;1
