DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;NO_TRIALS;MLFE;LF_COST;HF_COST;K;n_0;PROP_HF
29-Sep-2021;19:41:16;Griewank_d5_e2;22;0.346527;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:16;Griewank_d5_e2;23;0.187565;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:16;Griewank_d5_e2;24;0.458398;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:16;Griewank_d5_e2;25;0.305691;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:16;Griewank_d5_e2;26;0.142757;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:16;Griewank_d5_e2;27;0.606582;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:16;Griewank_d5_e2;28;0.369713;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d5_e2;29;0.563883;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d5_e2;30;0.364091;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;1;0.698589;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;2;0.651321;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;3;0.789413;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;4;0.832389;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;5;0.705752;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;6;0.748661;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;7;0.620781;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;8;0.893854;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:17;Griewank_d8_e2;9;0.810864;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;10;0.880650;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;11;0.882897;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;12;0.790452;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;13;0.560612;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;14;0.898052;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;15;0.719538;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;16;0.715897;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;17;0.677125;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;18;0.920037;0.14;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:18;Griewank_d8_e2;19;0.954441;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;20;0.752945;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;21;0.948627;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;22;0.912518;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;23;0.924009;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;24;0.865232;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;25;0.781162;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;26;0.696627;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;27;0.912700;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;28;0.964871;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:19;Griewank_d8_e2;29;0.726680;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d8_e2;30;0.870811;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;1;0.087151;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;2;0.049916;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;3;0.044123;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;4;0.053657;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;5;0.071826;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;6;0.055890;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;7;0.017750;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;8;0.069667;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;9;0.049280;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;10;0.024490;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;11;0.097241;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:20;Griewank_d3_e6;12;0.058171;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;13;0.068115;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;14;0.031322;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;15;0.077405;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;16;0.017386;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;17;0.082506;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;18;0.068452;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;19;0.092867;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;20;0.099278;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;21;0.015900;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;22;0.055921;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;23;0.038372;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:21;Griewank_d3_e6;24;0.051335;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d3_e6;25;0.007577;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d3_e6;26;0.123870;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d3_e6;27;0.033224;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d3_e6;28;0.043610;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d3_e6;29;0.020339;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d3_e6;30;0.085928;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d5_e6;1;0.383146;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d5_e6;2;0.390633;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d5_e6;3;0.357300;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d5_e6;4;0.568347;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d5_e6;5;0.506784;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:22;Griewank_d5_e6;6;0.411711;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;7;0.204581;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;8;0.457547;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;9;0.373076;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;10;0.502702;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;11;0.316808;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;12;0.315170;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;13;0.303938;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;14;0.113859;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;15;0.289305;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;16;0.492677;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:23;Griewank_d5_e6;17;0.555696;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;18;0.362623;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;19;0.543678;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;20;0.226238;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;21;0.601989;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;22;0.320563;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;23;0.551804;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;24;0.272374;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;25;0.228175;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;26;0.518718;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;27;0.203064;0.13;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;28;0.469121;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:24;Griewank_d5_e6;29;0.171438;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d5_e6;30;0.364091;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;1;0.698589;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;2;0.636815;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;3;0.790160;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;4;0.766022;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;5;0.916505;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;6;0.943496;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;7;0.928178;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;8;0.587997;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:25;Griewank_d8_e6;9;0.686833;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;10;0.871398;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;11;0.556456;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;12;0.912949;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;13;0.771583;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;14;0.878065;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;15;0.916373;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;16;0.981210;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;17;0.944398;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;18;0.809685;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;19;0.808141;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:26;Griewank_d8_e6;20;0.958526;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;21;0.559466;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;22;0.651084;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;23;0.883141;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;24;0.870051;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;25;0.715492;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;26;0.951365;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;27;0.862252;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;28;0.883411;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;29;0.785995;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:27;Griewank_d8_e6;30;0.798505;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;1;-1.939251;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;2;-1.761014;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;3;-1.972129;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;4;-1.653306;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;5;-2.230392;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;6;-1.655998;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;7;-1.682389;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;8;-1.764422;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;9;-1.633569;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;10;-1.603660;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;11;-2.294601;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;12;-2.014959;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:28;Michalewicz_d3_e2;13;-1.722190;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;14;-2.003172;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;15;-1.914827;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;16;-2.061111;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;17;-1.810490;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;18;-1.797013;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;19;-1.808619;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;20;-2.252485;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;21;-1.493491;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;22;-1.840547;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;23;-2.120083;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;24;-2.011044;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:29;Michalewicz_d3_e2;25;-1.701648;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d3_e2;26;-2.461163;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d3_e2;27;-1.688673;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d3_e2;28;-1.706236;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d3_e2;29;-2.145176;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d3_e2;30;-2.072417;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d5_e2;1;-2.778007;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d5_e2;2;-2.154645;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d5_e2;3;-2.098569;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d5_e2;4;-2.607925;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d5_e2;5;-2.293888;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d5_e2;6;-1.994683;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:30;Michalewicz_d5_e2;7;-2.954788;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;8;-2.815737;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;9;-2.444220;0.13;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;10;-1.903479;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;11;-2.705702;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;12;-3.250429;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;13;-3.284150;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;14;-2.317883;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;15;-2.657516;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;16;-2.624751;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;17;-2.572714;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:31;Michalewicz_d5_e2;18;-2.314676;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;19;-1.957714;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;20;-1.929332;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;21;-2.723234;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;22;-1.788944;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;23;-2.527627;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;24;-2.296104;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;25;-2.131791;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;26;-2.836003;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;27;-2.404672;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;28;-2.249644;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:32;Michalewicz_d5_e2;29;-2.116138;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d5_e2;30;-2.927042;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;1;-3.187384;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;2;-3.660763;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;3;-3.009232;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;4;-2.926569;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;5;-3.351957;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;6;-3.549652;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;7;-3.073789;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;8;-2.969667;0.09;30;2000;1;5;10;3;0.250000
