DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
28-Feb-2022;07:33:40;LV_f11_MF;1;0.000000;782.49;0;2;2000;1;5;20;7
28-Feb-2022;07:46:23;LV_f11_MF;2;0.000001;763.19;0;2;2000;1;5;20;7
28-Feb-2022;08:02:21;LV_f13_MF;1;6.193942;958.00;0;2;2000;1;5;20;7
28-Feb-2022;08:19:00;LV_f13_MF;2;1.898936;998.73;0;2;2000;1;5;20;7
28-Feb-2022;08:27:23;LV_f15_MF;1;1190.520730;503.21;0;2;2000;1;5;20;7
28-Feb-2022;08:35:43;LV_f15_MF;2;1648.322886;499.01;0;2;2000;1;5;20;7
28-Feb-2022;08:47:46;LV_f17_MF;1;1.538242;723.21;0;2;2000;1;5;20;7
28-Feb-2022;08:59:49;LV_f17_MF;2;1.804527;723.18;0;2;2000;1;5;20;7
28-Feb-2022;09:12:06;Griewank_d3_e2;1;0.000005;736.59;0;2;2000;1;5;20;7
28-Feb-2022;09:23:46;Griewank_d3_e2;2;0.000077;700.68;0;2;2000;1;5;20;7
28-Feb-2022;09:31:24;Griewank_d8_e2;1;0.950784;457.37;0;2;2000;1;5;20;7
28-Feb-2022;09:43:25;Griewank_d8_e2;2;0.943886;721.43;0;2;2000;1;5;20;7
