DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
18-Feb-2022;20:36:54;Griewank_d3_e6;2;0.007396;373.98;2;10;2000;1;5;5;25
18-Feb-2022;20:43:06;Griewank_d3_e6;3;0.007396;372.70;2;10;2000;1;5;5;25
18-Feb-2022;20:49:11;Griewank_d3_e6;4;0.007396;365.05;2;10;2000;1;5;5;25
18-Feb-2022;20:55:11;Griewank_d3_e6;5;0.007396;359.89;2;10;2000;1;5;5;25
18-Feb-2022;21:00:49;Griewank_d3_e6;6;0.007396;338.04;2;10;2000;1;5;5;25
18-Feb-2022;21:06:32;Griewank_d3_e6;7;0.000009;343.01;2;10;2000;1;5;5;25
18-Feb-2022;21:14:48;Griewank_d3_e6;8;0.007396;495.63;2;10;2000;1;5;5;25
18-Feb-2022;21:20:55;Griewank_d3_e6;9;0.007396;367.21;2;10;2000;1;5;5;25
18-Feb-2022;21:26:55;Griewank_d3_e6;10;0.000002;360.18;2;10;2000;1;5;5;25
18-Feb-2022;21:47:59;Griewank_d5_e6;1;0.317821;1263.37;2;10;2000;1;5;5;25
18-Feb-2022;22:09:15;Griewank_d5_e6;2;0.583103;1276.15;2;10;2000;1;5;5;25
18-Feb-2022;22:26:15;Griewank_d5_e6;3;0.007918;1019.64;2;10;2000;1;5;5;25
18-Feb-2022;22:48:59;Griewank_d5_e6;4;0.422555;1364.15;2;10;2000;1;5;5;25
18-Feb-2022;23:04:54;Griewank_d5_e6;5;0.244625;955.36;2;10;2000;1;5;5;25
18-Feb-2022;23:22:46;Griewank_d5_e6;6;0.007427;1072.14;2;10;2000;1;5;5;25
18-Feb-2022;23:44:13;Griewank_d5_e6;7;0.244625;1286.43;2;10;2000;1;5;5;25
19-Feb-2022;00:02:59;Griewank_d5_e6;8;0.043527;1125.56;2;10;2000;1;5;5;25
19-Feb-2022;00:21:42;Griewank_d5_e6;9;0.244625;1123.00;2;10;2000;1;5;5;25
19-Feb-2022;00:36:58;Griewank_d5_e6;10;0.244625;916.40;2;10;2000;1;5;5;25
19-Feb-2022;01:16:26;Griewank_d8_e6;1;0.544771;2368.01;2;10;2000;1;5;5;25
19-Feb-2022;01:55:22;Griewank_d8_e6;2;0.943886;2336.15;2;10;2000;1;5;5;25
19-Feb-2022;02:33:28;Griewank_d8_e6;3;0.790316;2285.69;2;10;2000;1;5;5;25
19-Feb-2022;03:17:26;Griewank_d8_e6;4;0.945200;2638.19;2;10;2000;1;5;5;25
19-Feb-2022;03:56:27;Griewank_d8_e6;5;0.826692;2340.66;2;10;2000;1;5;5;25
19-Feb-2022;04:33:54;Griewank_d8_e6;6;0.984053;2246.50;2;10;2000;1;5;5;25
19-Feb-2022;05:13:01;Griewank_d8_e6;7;0.991303;2347.07;2;10;2000;1;5;5;25
19-Feb-2022;05:47:51;Griewank_d8_e6;8;0.915997;2090.01;2;10;2000;1;5;5;25
19-Feb-2022;06:30:39;Griewank_d8_e6;9;0.815128;2568.44;2;10;2000;1;5;5;25
19-Feb-2022;07:18:39;Griewank_d8_e6;10;0.888299;2879.90;2;10;2000;1;5;5;25
