DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
01-Mar-2022;19:05:40;LV_f13_MF;1;248.920066;252.45;0;5;2000;1;5;25;3
01-Mar-2022;19:06:09;LV_f13_MF;2;383.857705;29.42;0;5;2000;1;5;25;3
01-Mar-2022;19:09:03;LV_f13_MF;3;5.388787;173.58;0;5;2000;1;5;25;3
01-Mar-2022;19:13:21;LV_f13_MF;4;298.544829;258.44;0;5;2000;1;5;25;3
01-Mar-2022;19:13:47;LV_f13_MF;5;1668.496580;25.78;0;5;2000;1;5;25;3
01-Mar-2022;19:14:46;LV_f15_MF;1;30216.493031;58.53;0;5;2000;1;5;25;3
01-Mar-2022;19:15:49;LV_f15_MF;2;2602.820470;63.02;0;5;2000;1;5;25;3
01-Mar-2022;19:16:46;LV_f15_MF;3;8770.234779;57.83;0;5;2000;1;5;25;3
01-Mar-2022;19:17:55;LV_f15_MF;4;13123.485736;68.58;0;5;2000;1;5;25;3
01-Mar-2022;19:18:59;LV_f15_MF;5;41639.224117;63.71;0;5;2000;1;5;25;3
01-Mar-2022;19:24:07;LV_f17_MF;1;18.566872;307.74;0;5;2000;1;5;25;3
01-Mar-2022;19:24:39;LV_f17_MF;2;872.562224;32.36;0;5;2000;1;5;25;3
01-Mar-2022;19:28:36;LV_f17_MF;3;2.885986;236.70;0;5;2000;1;5;25;3
01-Mar-2022;19:33:34;LV_f17_MF;4;30.781535;298.30;0;5;2000;1;5;25;3
01-Mar-2022;19:34:06;LV_f17_MF;5;722.810009;31.99;0;5;2000;1;5;25;3
01-Mar-2022;19:41:36;Griewank_d3_e2;1;0.000005;449.58;0;5;2000;1;5;25;3
01-Mar-2022;19:43:56;Griewank_d3_e2;2;0.000063;140.06;0;5;2000;1;5;25;3
01-Mar-2022;19:48:10;Griewank_d3_e2;3;0.000107;254.38;0;5;2000;1;5;25;3
01-Mar-2022;19:51:54;Griewank_d3_e2;4;0.000014;223.66;0;5;2000;1;5;25;3
01-Mar-2022;19:54:25;Griewank_d3_e2;5;0.000034;151.54;0;5;2000;1;5;25;3
01-Mar-2022;19:57:01;Griewank_d8_e2;1;0.984053;155.61;0;5;2000;1;5;25;3
01-Mar-2022;19:57:32;Griewank_d8_e2;2;0.991303;31.11;0;5;2000;1;5;25;3
01-Mar-2022;19:58:07;Griewank_d8_e2;3;0.970229;34.71;0;5;2000;1;5;25;3
01-Mar-2022;19:59:30;Griewank_d8_e2;4;0.815128;83.29;0;5;2000;1;5;25;3
01-Mar-2022;20:02:49;Griewank_d8_e2;5;0.888299;198.46;0;5;2000;1;5;25;3
