DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST
09-Sep-2021;16:25:59;Griewank_d8_e2;6;0.682568;264.90;0;30;400;1;5
09-Sep-2021;16:33:36;Griewank_d8_e2;7;0.002533;456.97;0;30;400;1;5
09-Sep-2021;16:43:39;Griewank_d8_e2;8;0.015428;603.28;0;30;400;1;5
09-Sep-2021;16:49:59;Griewank_d8_e2;9;0.815128;379.72;0;30;400;1;5
09-Sep-2021;16:59:55;Griewank_d8_e2;10;0.888299;595.23;0;30;400;1;5
09-Sep-2021;17:09:18;Griewank_d8_e2;11;0.022410;563.52;0;30;400;1;5
09-Sep-2021;17:16:19;Griewank_d8_e2;12;0.913677;421.02;0;30;400;1;5
09-Sep-2021;17:32:35;Griewank_d8_e2;13;0.000002;975.33;0;30;400;1;5
09-Sep-2021;17:37:03;Griewank_d8_e2;14;0.943866;268.14;0;30;400;1;5
09-Sep-2021;17:47:15;Griewank_d8_e2;15;0.557753;612.14;0;30;400;1;5
09-Sep-2021;17:55:12;Griewank_d8_e2;16;0.725410;476.97;0;30;400;1;5
09-Sep-2021;18:01:13;Griewank_d8_e2;17;0.909717;360.72;0;30;400;1;5
09-Sep-2021;18:14:37;Griewank_d8_e2;18;0.869811;804.06;0;30;400;1;5
09-Sep-2021;18:19:01;Griewank_d8_e2;19;0.851054;263.73;0;30;400;1;5
09-Sep-2021;18:27:19;Griewank_d8_e2;20;0.858821;498.48;0;30;400;1;5
09-Sep-2021;18:41:06;Griewank_d8_e2;21;0.788597;826.49;0;30;400;1;5
09-Sep-2021;18:46:10;Griewank_d8_e2;22;0.828852;304.73;0;30;400;1;5
09-Sep-2021;18:55:04;Griewank_d8_e2;23;0.821117;533.47;0;30;400;1;5
09-Sep-2021;18:59:38;Griewank_d8_e2;24;0.911041;274.45;0;30;400;1;5
09-Sep-2021;19:09:16;Griewank_d8_e2;25;0.650346;577.75;0;30;400;1;5
09-Sep-2021;19:16:04;Griewank_d8_e2;26;0.889715;408.15;0;30;400;1;5
09-Sep-2021;19:20:33;Griewank_d8_e2;27;0.264906;268.51;0;30;400;1;5
09-Sep-2021;19:30:20;Griewank_d8_e2;28;0.012346;587.43;0;30;400;1;5
09-Sep-2021;19:37:59;Griewank_d8_e2;29;0.884367;458.92;0;30;400;1;5
09-Sep-2021;19:43:52;Griewank_d8_e2;30;0.854829;353.02;0;30;400;1;5
09-Sep-2021;19:51:17;Griewank_d3_e6;1;0.000000;444.90;0;30;400;1;5
09-Sep-2021;19:58:51;Griewank_d3_e6;2;0.000000;453.03;0;30;400;1;5
09-Sep-2021;20:06:08;Griewank_d3_e6;3;0.000000;437.58;0;30;400;1;5
09-Sep-2021;20:13:21;Griewank_d3_e6;4;0.000000;433.24;0;30;400;1;5
09-Sep-2021;20:20:09;Griewank_d3_e6;5;0.010566;407.46;0;30;400;1;5
09-Sep-2021;20:27:17;Griewank_d3_e6;6;0.008028;427.98;0;30;400;1;5
09-Sep-2021;20:35:08;Griewank_d3_e6;7;0.000000;470.77;0;30;400;1;5
09-Sep-2021;20:42:21;Griewank_d3_e6;8;0.000000;433.48;0;30;400;1;5
09-Sep-2021;20:49:24;Griewank_d3_e6;9;0.000000;422.06;0;30;400;1;5
09-Sep-2021;20:56:53;Griewank_d3_e6;10;0.000000;449.30;0;30;400;1;5
09-Sep-2021;21:04:10;Griewank_d3_e6;11;0.000000;437.57;0;30;400;1;5
09-Sep-2021;21:11:14;Griewank_d3_e6;12;0.016290;423.26;0;30;400;1;5
09-Sep-2021;21:18:27;Griewank_d3_e6;13;0.000000;432.98;0;30;400;1;5
09-Sep-2021;21:25:32;Griewank_d3_e6;14;0.041623;425.54;0;30;400;1;5
09-Sep-2021;21:32:45;Griewank_d3_e6;15;0.000000;432.77;0;30;400;1;5
09-Sep-2021;21:40:26;Griewank_d3_e6;16;0.000000;460.42;0;30;400;1;5
09-Sep-2021;21:47:27;Griewank_d3_e6;17;0.015373;421.69;0;30;400;1;5
09-Sep-2021;21:54:13;Griewank_d3_e6;18;0.000000;405.67;0;30;400;1;5
09-Sep-2021;22:01:35;Griewank_d3_e6;19;0.000000;441.76;0;30;400;1;5
09-Sep-2021;22:08:47;Griewank_d3_e6;20;0.000000;432.03;0;30;400;1;5
09-Sep-2021;22:15:46;Griewank_d3_e6;21;0.000000;419.03;0;30;400;1;5
09-Sep-2021;22:22:39;Griewank_d3_e6;22;0.000000;412.56;0;30;400;1;5
09-Sep-2021;22:29:53;Griewank_d3_e6;23;0.000000;434.17;0;30;400;1;5
09-Sep-2021;22:36:54;Griewank_d3_e6;24;0.000000;421.09;0;30;400;1;5
09-Sep-2021;22:44:15;Griewank_d3_e6;25;0.000000;441.13;0;30;400;1;5
09-Sep-2021;22:51:13;Griewank_d3_e6;26;0.011567;418.06;0;30;400;1;5
09-Sep-2021;22:58:12;Griewank_d3_e6;27;0.008793;418.98;0;30;400;1;5
09-Sep-2021;23:05:26;Griewank_d3_e6;28;0.011022;433.93;0;30;400;1;5
09-Sep-2021;23:12:39;Griewank_d3_e6;29;0.044360;433.01;0;30;400;1;5
09-Sep-2021;23:20:04;Griewank_d3_e6;30;0.000000;444.03;0;30;400;1;5
09-Sep-2021;23:43:00;Griewank_d5_e6;1;0.000000;1376.48;0;30;400;1;5
10-Sep-2021;00:04:49;Griewank_d5_e6;2;0.000000;1308.57;0;30;400;1;5
10-Sep-2021;00:33:07;Griewank_d5_e6;3;0.000000;1698.51;0;30;400;1;5
10-Sep-2021;00:55:52;Griewank_d5_e6;4;0.253961;1365.16;0;30;400;1;5
10-Sep-2021;01:19:55;Griewank_d5_e6;5;0.000000;1442.09;0;30;400;1;5
10-Sep-2021;01:43:44;Griewank_d5_e6;6;0.000000;1428.96;0;30;400;1;5
10-Sep-2021;02:06:32;Griewank_d5_e6;7;0.000000;1367.91;0;30;400;1;5
10-Sep-2021;02:29:48;Griewank_d5_e6;8;0.214900;1396.14;0;30;400;1;5
