DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
28-Feb-2022;20:49:10;LV_f11_MF;1;0.000001;125.80;0;5;2000;1;5;50;3
28-Feb-2022;20:50:03;LV_f11_MF;2;0.000004;53.18;0;5;2000;1;5;50;3
28-Feb-2022;20:52:22;LV_f11_MF;3;0.000001;138.70;0;5;2000;1;5;50;3
28-Feb-2022;20:54:20;LV_f11_MF;4;0.000000;118.43;0;5;2000;1;5;50;3
28-Feb-2022;20:55:53;LV_f11_MF;5;0.000001;92.04;0;5;2000;1;5;50;3
28-Feb-2022;21:02:02;LV_f13_MF;1;158.827119;369.26;0;5;2000;1;5;50;3
28-Feb-2022;21:03:38;LV_f13_MF;2;23.298663;96.11;0;5;2000;1;5;50;3
28-Feb-2022;21:04:38;LV_f13_MF;3;382.333017;59.68;0;5;2000;1;5;50;3
28-Feb-2022;21:08:01;LV_f13_MF;4;857.084093;203.07;0;5;2000;1;5;50;3
28-Feb-2022;21:10:52;LV_f13_MF;5;73.559433;171.31;0;5;2000;1;5;50;3
28-Feb-2022;21:12:04;LV_f15_MF;1;37407.085401;71.73;0;5;2000;1;5;50;3
28-Feb-2022;21:13:51;LV_f15_MF;2;5993.411943;107.28;0;5;2000;1;5;50;3
28-Feb-2022;21:15:50;LV_f15_MF;3;6318.897380;118.64;0;5;2000;1;5;50;3
28-Feb-2022;21:17:56;LV_f15_MF;4;27914.243090;126.03;0;5;2000;1;5;50;3
28-Feb-2022;21:19:04;LV_f15_MF;5;9822.520758;67.67;0;5;2000;1;5;50;3
28-Feb-2022;21:19:55;LV_f17_MF;1;824.183963;51.27;0;5;2000;1;5;50;3
28-Feb-2022;21:22:13;LV_f17_MF;2;23.945384;138.35;0;5;2000;1;5;50;3
28-Feb-2022;21:25:27;LV_f17_MF;3;36.897233;193.20;0;5;2000;1;5;50;3
28-Feb-2022;21:29:24;LV_f17_MF;4;59.536758;237.40;0;5;2000;1;5;50;3
28-Feb-2022;21:32:04;LV_f17_MF;5;41.241112;159.96;0;5;2000;1;5;50;3
28-Feb-2022;21:36:36;Griewank_d3_e2;1;0.007397;272.07;0;5;2000;1;5;50;3
28-Feb-2022;21:41:32;Griewank_d3_e2;2;0.000677;295.58;0;5;2000;1;5;50;3
28-Feb-2022;21:42:46;Griewank_d3_e2;3;0.007570;73.75;0;5;2000;1;5;50;3
28-Feb-2022;21:44:33;Griewank_d3_e2;4;0.008156;107.18;0;5;2000;1;5;50;3
28-Feb-2022;21:47:59;Griewank_d3_e2;5;0.000148;206.25;0;5;2000;1;5;50;3
28-Feb-2022;21:50:51;Griewank_d8_e2;1;0.950784;172.16;0;5;2000;1;5;50;3
28-Feb-2022;21:54:37;Griewank_d8_e2;2;0.943886;225.99;0;5;2000;1;5;50;3
28-Feb-2022;21:55:54;Griewank_d8_e2;3;0.815449;76.73;0;5;2000;1;5;50;3
28-Feb-2022;21:58:40;Griewank_d8_e2;4;0.945200;166.04;0;5;2000;1;5;50;3
28-Feb-2022;22:02:41;Griewank_d8_e2;5;0.826692;240.73;0;5;2000;1;5;50;3
