DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST
07-Sep-2021;17:31:03;Griewank_d3_e2;1;0.000000;578.03;1;5;400;1;5
07-Sep-2021;17:40:08;Griewank_d3_e2;2;0.000000;545.37;1;5;400;1;5
07-Sep-2021;17:48:38;Griewank_d3_e2;3;0.000000;509.65;1;5;400;1;5
07-Sep-2021;17:57:14;Griewank_d3_e2;4;0.013030;516.09;1;5;400;1;5
07-Sep-2021;18:07:13;Griewank_d3_e2;5;0.000000;598.98;1;5;400;1;5
07-Sep-2021;18:30:52;Griewank_d5_e2;1;0.000000;1419.29;1;5;400;1;5
07-Sep-2021;18:50:27;Griewank_d5_e2;2;0.000000;1175.00;1;5;400;1;5
07-Sep-2021;19:09:24;Griewank_d5_e2;3;0.085273;1136.81;1;5;400;1;5
07-Sep-2021;19:33:20;Griewank_d5_e2;4;0.000000;1436.44;1;5;400;1;5
07-Sep-2021;19:54:29;Griewank_d5_e2;5;0.000000;1268.12;1;5;400;1;5
07-Sep-2021;20:32:21;Griewank_d8_e2;1;0.160421;2272.06;1;5;400;1;5
07-Sep-2021;21:15:22;Griewank_d8_e2;2;0.586419;2581.17;1;5;400;1;5
07-Sep-2021;22:01:40;Griewank_d8_e2;3;0.238807;2778.07;1;5;400;1;5
07-Sep-2021;22:49:42;Griewank_d8_e2;4;0.414029;2882.03;1;5;400;1;5
07-Sep-2021;23:34:03;Griewank_d8_e2;5;0.000000;2661.37;1;5;400;1;5
07-Sep-2021;23:44:20;Griewank_d3_e6;1;0.000129;616.31;1;5;400;1;5
07-Sep-2021;23:56:57;Griewank_d3_e6;2;0.000243;757.76;1;5;400;1;5
08-Sep-2021;00:08:48;Griewank_d3_e6;3;0.017188;710.14;1;5;400;1;5
08-Sep-2021;00:20:30;Griewank_d3_e6;4;0.019812;702.20;1;5;400;1;5
08-Sep-2021;00:30:30;Griewank_d3_e6;5;0.008557;600.30;1;5;400;1;5
08-Sep-2021;01:05:00;Griewank_d5_e6;1;0.001535;2069.92;1;5;400;1;5
08-Sep-2021;01:39:44;Griewank_d5_e6;2;0.004798;2084.44;1;5;400;1;5
08-Sep-2021;02:19:16;Griewank_d5_e6;3;0.037083;2371.64;1;5;400;1;5
08-Sep-2021;02:57:12;Griewank_d5_e6;4;0.003418;2275.59;1;5;400;1;5
08-Sep-2021;03:34:35;Griewank_d5_e6;5;0.001825;2243.20;1;5;400;1;5
08-Sep-2021;04:32:57;Griewank_d8_e6;1;0.000090;3501.93;1;5;400;1;5
08-Sep-2021;05:27:16;Griewank_d8_e6;2;0.000226;3259.53;1;5;400;1;5
08-Sep-2021;06:24:48;Griewank_d8_e6;3;0.537604;3451.77;1;5;400;1;5
08-Sep-2021;07:16:42;Griewank_d8_e6;4;0.000009;3114.25;1;5;400;1;5
08-Sep-2021;08:06:51;Griewank_d8_e6;5;0.000478;3008.32;1;5;400;1;5
08-Sep-2021;08:22:37;Michalewicz_d3_e2;1;-2.623713;946.07;1;5;400;1;5
08-Sep-2021;08:37:26;Michalewicz_d3_e2;2;-2.671631;889.22;1;5;400;1;5
08-Sep-2021;08:51:52;Michalewicz_d3_e2;3;-2.527929;865.64;1;5;400;1;5
08-Sep-2021;09:06:13;Michalewicz_d3_e2;4;-2.509233;861.24;1;5;400;1;5
08-Sep-2021;09:13:43;Michalewicz_d3_e2;5;-2.401451;450.13;1;5;400;1;5
08-Sep-2021;09:38:05;Michalewicz_d5_e2;1;-3.146886;1462.35;1;5;400;1;5
08-Sep-2021;10:02:02;Michalewicz_d5_e2;2;-3.289031;1436.55;1;5;400;1;5
08-Sep-2021;10:25:22;Michalewicz_d5_e2;3;-2.718587;1399.70;1;5;400;1;5
08-Sep-2021;10:51:36;Michalewicz_d5_e2;4;-2.777281;1574.41;1;5;400;1;5
08-Sep-2021;11:16:41;Michalewicz_d5_e2;5;-2.873971;1504.95;1;5;400;1;5
08-Sep-2021;12:26:03;Michalewicz_d8_e2;1;-3.659178;4162.30;1;5;400;1;5
08-Sep-2021;13:29:46;Michalewicz_d8_e2;2;-2.886048;3823.05;1;5;400;1;5
08-Sep-2021;14:39:04;Michalewicz_d8_e2;3;-4.214999;4157.30;1;5;400;1;5
08-Sep-2021;15:40:12;Michalewicz_d8_e2;4;-2.334663;3668.31;1;5;400;1;5
08-Sep-2021;16:46:04;Michalewicz_d8_e2;5;-2.580934;3952.21;1;5;400;1;5
08-Sep-2021;16:50:15;Michalewicz_d3_e6;1;-2.405201;250.99;1;5;400;1;5
08-Sep-2021;16:54:28;Michalewicz_d3_e6;2;-1.957178;253.05;1;5;400;1;5
08-Sep-2021;16:58:00;Michalewicz_d3_e6;3;-2.227527;211.47;1;5;400;1;5
08-Sep-2021;17:02:37;Michalewicz_d3_e6;4;-2.607126;277.28;1;5;400;1;5
08-Sep-2021;17:06:22;Michalewicz_d3_e6;5;-2.373724;225.02;1;5;400;1;5
08-Sep-2021;17:22:40;Michalewicz_d5_e6;1;-2.852633;978.15;1;5;400;1;5
08-Sep-2021;17:47:13;Michalewicz_d5_e6;2;-2.655457;1472.35;1;5;400;1;5
08-Sep-2021;18:02:56;Michalewicz_d5_e6;3;-3.145853;943.54;1;5;400;1;5
08-Sep-2021;18:27:17;Michalewicz_d5_e6;4;-2.705501;1460.80;1;5;400;1;5
08-Sep-2021;18:47:10;Michalewicz_d5_e6;5;-1.997563;1193.38;1;5;400;1;5
08-Sep-2021;19:57:11;Michalewicz_d8_e6;1;-3.200599;4200.12;1;5;400;1;5
08-Sep-2021;21:12:58;Michalewicz_d8_e6;2;-3.071999;4547.69;1;5;400;1;5
08-Sep-2021;22:28:12;Michalewicz_d8_e6;3;-2.375097;4514.02;1;5;400;1;5
08-Sep-2021;23:39:51;Michalewicz_d8_e6;4;-2.605659;4298.81;1;5;400;1;5
09-Sep-2021;00:47:06;Michalewicz_d8_e6;5;-4.292219;4035.08;1;5;400;1;5
