DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
01-Mar-2022;20:07:01;LV_f13_MF;1;248.920066;252.26;0;5;2000;1;5;25;5
01-Mar-2022;20:07:30;LV_f13_MF;2;383.857705;28.89;0;5;2000;1;5;25;5
01-Mar-2022;20:10:24;LV_f13_MF;3;5.388787;173.61;0;5;2000;1;5;25;5
01-Mar-2022;20:14:42;LV_f13_MF;4;298.544829;258.23;0;5;2000;1;5;25;5
01-Mar-2022;20:15:08;LV_f13_MF;5;1668.496580;25.77;0;5;2000;1;5;25;5
01-Mar-2022;20:16:08;LV_f15_MF;1;30216.493031;59.80;0;5;2000;1;5;25;5
01-Mar-2022;20:17:12;LV_f15_MF;2;2602.820470;64.25;0;5;2000;1;5;25;5
01-Mar-2022;20:18:11;LV_f15_MF;3;8770.234779;59.09;0;5;2000;1;5;25;5
01-Mar-2022;20:19:21;LV_f15_MF;4;13123.485736;70.14;0;5;2000;1;5;25;5
01-Mar-2022;20:20:26;LV_f15_MF;5;41639.224117;65.05;0;5;2000;1;5;25;5
01-Mar-2022;20:25:34;LV_f17_MF;1;18.566872;307.73;0;5;2000;1;5;25;5
01-Mar-2022;20:26:06;LV_f17_MF;2;872.562224;32.38;0;5;2000;1;5;25;5
01-Mar-2022;20:29:59;LV_f17_MF;3;2.885986;232.45;0;5;2000;1;5;25;5
01-Mar-2022;20:34:59;LV_f17_MF;4;30.781535;300.02;0;5;2000;1;5;25;5
01-Mar-2022;20:35:32;LV_f17_MF;5;722.810009;32.64;0;5;2000;1;5;25;5
01-Mar-2022;20:43:02;Griewank_d3_e2;1;0.000005;450.22;0;5;2000;1;5;25;5
01-Mar-2022;20:45:22;Griewank_d3_e2;2;0.000063;140.04;0;5;2000;1;5;25;5
01-Mar-2022;20:49:36;Griewank_d3_e2;3;0.000107;254.52;0;5;2000;1;5;25;5
01-Mar-2022;20:53:22;Griewank_d3_e2;4;0.000014;225.63;0;5;2000;1;5;25;5
01-Mar-2022;20:55:51;Griewank_d3_e2;5;0.000034;148.40;0;5;2000;1;5;25;5
01-Mar-2022;20:58:23;Griewank_d8_e2;1;0.984053;152.34;0;5;2000;1;5;25;5
01-Mar-2022;20:58:53;Griewank_d8_e2;2;0.991303;30.49;0;5;2000;1;5;25;5
01-Mar-2022;20:59:28;Griewank_d8_e2;3;0.970229;34.01;0;5;2000;1;5;25;5
01-Mar-2022;21:00:49;Griewank_d8_e2;4;0.815128;81.49;0;5;2000;1;5;25;5
01-Mar-2022;21:04:08;Griewank_d8_e2;5;0.888299;198.65;0;5;2000;1;5;25;5
