DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST
07-Jul-2021;16:45:08;LV_f12_MF;1;-2.478030;235.35;1;30;400;1;2
07-Jul-2021;16:49:42;LV_f12_MF;2;-1.593384;274.84;1;30;400;1;2
07-Jul-2021;16:54:14;LV_f12_MF;3;-2.774389;271.18;1;30;400;1;2
07-Jul-2021;16:58:49;LV_f12_MF;4;-2.733491;275.07;1;30;400;1;2
07-Jul-2021;17:03:07;LV_f12_MF;5;-4.213027;257.85;1;30;400;1;2
07-Jul-2021;17:07:56;LV_f12_MF;6;-2.869640;289.57;1;30;400;1;2
07-Jul-2021;17:11:39;LV_f12_MF;7;-2.730302;222.52;1;30;400;1;2
07-Jul-2021;17:15:35;LV_f12_MF;8;-3.745414;235.91;1;30;400;1;2
07-Jul-2021;17:19:57;LV_f12_MF;9;-1.949710;262.75;1;30;400;1;2
07-Jul-2021;17:23:47;LV_f12_MF;10;-3.031530;230.04;1;30;400;1;2
07-Jul-2021;17:29:10;LV_f12_MF;11;-5.119232;322.34;1;30;400;1;2
07-Jul-2021;17:34:18;LV_f12_MF;12;-3.663227;308.74;1;30;400;1;2
07-Jul-2021;17:40:03;LV_f12_MF;13;-4.821672;344.82;1;30;400;1;2
07-Jul-2021;17:44:53;LV_f12_MF;14;-2.552730;289.98;1;30;400;1;2
07-Jul-2021;17:48:02;LV_f12_MF;15;-2.470653;188.48;1;30;400;1;2
07-Jul-2021;17:54:05;LV_f12_MF;16;-7.010404;363.10;1;30;400;1;2
07-Jul-2021;17:57:45;LV_f12_MF;17;-4.953548;220.65;1;30;400;1;2
07-Jul-2021;18:02:05;LV_f12_MF;18;-2.941530;259.19;1;30;400;1;2
07-Jul-2021;18:07:18;LV_f12_MF;19;-4.628301;313.41;1;30;400;1;2
07-Jul-2021;18:11:06;LV_f12_MF;20;-2.391901;228.22;1;30;400;1;2
07-Jul-2021;18:15:29;LV_f12_MF;21;-3.951531;262.67;1;30;400;1;2
07-Jul-2021;18:19:43;LV_f12_MF;22;-2.703524;253.84;1;30;400;1;2
07-Jul-2021;18:24:02;LV_f12_MF;23;-2.707621;258.92;1;30;400;1;2
07-Jul-2021;18:29:06;LV_f12_MF;24;-2.512363;304.55;1;30;400;1;2
07-Jul-2021;18:32:55;LV_f12_MF;25;-1.976060;228.54;1;30;400;1;2
07-Jul-2021;18:37:36;LV_f12_MF;26;-4.763470;280.95;1;30;400;1;2
07-Jul-2021;18:43:04;LV_f12_MF;27;-4.073521;327.97;1;30;400;1;2
07-Jul-2021;18:46:33;LV_f12_MF;28;-2.379267;209.39;1;30;400;1;2
07-Jul-2021;18:53:20;LV_f12_MF;29;-2.885753;406.83;1;30;400;1;2
07-Jul-2021;18:58:25;LV_f12_MF;30;-2.634681;305.18;1;30;400;1;2
07-Jul-2021;19:04:34;LV_f13_MF;1;3.331334;368.32;1;30;400;1;2
07-Jul-2021;19:09:43;LV_f13_MF;2;10.723587;309.32;1;30;400;1;2
07-Jul-2021;19:15:55;LV_f13_MF;3;21.496096;372.47;1;30;400;1;2
